Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
3301,38.48,0.7,0.3,-47.64,3.98
3302,41.65,0.7,0.3,-51.51,3.86
3304,29.86,0.7,0.3,-51.78,3.85
3305,48.13,0.7,0.3,-54.16,3.78
3306,35.18,0.7,0.3,-53.39,3.8
3307,49.59,0.7,0.3,-58.16,3.67
3308,48.28,0.7,0.3,-53.79,3.79
3309,50.3,0.7,0.3,-53.38,3.8
3310,44.97,0.7,0.3,-53.18,3.81
3312,54.89,0.7,0.3,-44.98,4.07
3314,43.47,0.7,0.3,-49.34,3.93
3316,47.65,0.7,0.3,-57.67,3.68
3318,33.08,0.7,0.3,-50.27,3.9
3324,41.34,0.7,0.3,-29.62,4.72
4486,29.15,0.7,0.3,-33.96,4.51
4488,25.91,0.7,0.3,-46.07,4.03
4490,25.56,0.7,0.3,-52.17,3.84
4492,27.96,0.7,0.3,-62.47,3.56
4493,34.79,0.7,0.3,-100.64,2.82
4495,33.93,0.7,0.3,-223.92,1.57
4496,34.33,0.7,0.3,-249.87,1.4
4497,29.18,0.7,0.3,-522.9,0.25
4498,30.1,0.7,0.3,-1006.55,-0.01
4500,31.43,0.7,0.3,-1007.3,-0.0
4501,34.03,0.7,0.3,-1007.56,-0.01
4502,24.22,0.7,0.3,-1008.39,-0.01
4506,28.34,0.7,0.3,-1009.21,-0.03
4509,34.55,0.7,0.3,-1010.1,-0.06
4511,32.85,0.7,0.3,-1010.59,-0.02
4516,26.78,0.7,0.3,-1011.63,-0.07
4519,27.83,0.7,0.3,-1012.51,-0.08
4520,25.68,0.7,0.3,-1013.08,-0.02
4522,23.73,0.7,0.3,-1013.64,-0.03
4523,26.19,0.7,0.3,-1014.53,-0.06
4527,25.32,0.7,0.3,-1015.62,-0.13
4533,24.78,0.7,0.3,-1017.77,-0.13
4535,26.81,0.7,0.3,-1018.94,-0.14
4538,33.03,0.7,0.3,-1018.83,-0.13
4539,25.64,0.7,0.3,-1018.87,-0.1
4545,32.48,0.7,0.3,-1022.47,-0.07
4547,29.81,0.7,0.3,-1023.62,-0.04
4548,19.98,0.7,0.3,-1011.93,-0.07
4551,17.86,0.7,0.3,-1008.62,-0.07
4552,34.02,0.7,0.3,-1026.32,-0.01
4553,24.05,0.7,0.3,-1017.31,-0.1
4560,35.66,0.7,0.3,-1029.05,-0.13
4561,40.98,0.7,0.3,-88.28,3.02
4564,29.16,0.7,0.3,-1023.15,-0.01
4565,29.59,0.7,0.3,-1023.67,-0.15
4566,42.8,0.7,0.3,-204.8,1.71
4568,41.69,0.7,0.3,-1035.56,-0.09
4570,56.49,0.7,0.3,-85.29,3.07
4571,27.23,0.7,0.3,-1021.3,-0.07
4572,15.29,0.7,0.3,-31.72,4.61
4573,48.78,0.7,0.3,-1042.28,-0.05
4574,40.83,0.7,0.3,-1035.5,-0.01
4575,44.34,0.7,0.3,-1038.98,-0.21
4576,45.34,0.7,0.3,-1039.97,-0.37
4577,48.31,0.7,0.3,-1042.95,-0.21
4578,28.24,0.7,0.3,-1022.47,-0.05
4579,42.97,0.7,0.3,-1037.53,-0.15
4580,53.7,0.7,0.3,-1048.25,-0.09
4581,32.84,0.7,0.3,-1027.33,-0.02
4582,39.89,0.7,0.3,-1034.61,-0.21
4583,26.98,0.7,0.3,-1021.28,-0.05
4584,19.42,0.7,0.3,-1012.04,-0.01
4585,40.44,0.7,0.3,-1035.04,-0.04
4586,50.1,0.7,0.3,-1044.83,-0.13
4587,21.46,0.7,0.3,-1014.55,-0.16
4588,45.68,0.7,0.3,-1040.34,-0.39
4589,32.92,0.7,0.3,-1027.66,-0.2
4590,41.71,0.7,0.3,-1036.5,-0.28
4591,26.66,0.7,0.3,-1020.81,-0.09
4592,38.16,0.7,0.3,-1032.96,-0.35
4593,53.14,0.7,0.3,-1047.82,-0.53
4594,34.0,0.7,0.3,-1028.72,-0.14
4595,40.51,0.7,0.3,-1035.3,-0.35
4596,45.9,0.7,0.3,-1040.66,-0.23
4597,23.53,0.7,0.3,-1017.31,-0.01
4598,43.26,0.7,0.3,-1038.0,-0.21
4599,36.09,0.7,0.3,-1030.91,-0.11
4600,35.78,0.7,0.3,-1030.55,-0.1
4601,56.22,0.7,0.3,-1050.84,-0.23
4602,48.61,0.7,0.3,-1043.28,-0.46
4603,40.71,0.7,0.3,-1035.41,-0.26
4604,46.94,0.7,0.3,-1041.7,-0.32
4605,34.26,0.7,0.3,-1028.97,-0.33
4606,37.81,0.7,0.3,-1032.61,-0.32
4607,31.06,0.7,0.3,-1025.55,-0.3
4608,52.89,0.7,0.3,-1047.56,-0.37
4609,36.39,0.7,0.3,-1031.24,-0.37
4610,56.99,0.7,0.3,-1051.69,-0.49
4611,45.7,0.7,0.3,-1040.6,-0.43
4612,28.68,0.7,0.3,-1023.41,-0.16
4613,48.14,0.7,0.3,-1042.92,-0.43
4614,31.85,0.7,0.3,-1026.81,-0.01
4615,16.8,0.7,0.3,-1008.59,-0.09
4617,34.9,0.7,0.3,-1025.87,-0.07
4618,24.56,0.7,0.3,-1018.61,-0.1
4621,25.27,0.7,0.3,-1016.3,-0.02
4622,16.29,0.7,0.3,-1007.25,-0.03
4624,29.97,0.7,0.3,-1010.21,-0.04
4625,28.56,0.7,0.3,-1007.35,-0.0
4626,30.7,0.7,0.3,-70.33,3.37
4851,20.17,0.7,0.3,-67.54,3.44
4856,24.11,0.7,0.3,-40.76,4.22
4865,25.8,0.7,0.3,-56.19,3.72
4866,26.71,0.7,0.3,-61.29,3.59
4879,22.62,0.7,0.3,-75.59,3.26
4895,26.12,0.7,0.3,-113.31,2.63
4897,22.89,0.7,0.3,-109.54,2.68
4902,25.46,0.7,0.3,-95.81,2.89
4909,26.1,0.7,0.3,-116.42,2.59
4915,24.77,0.7,0.3,-47.71,3.98
