Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
289,50.6,0.7,0.3,-179.54,62.49
290,37.26,0.7,0.3,-78.58,37.36
291,35.81,0.7,0.3,-69.43,36.14
292,36.53,0.7,0.3,-76.21,37.05
293,35.66,0.7,0.3,-69.38,36.13
294,32.28,0.7,0.3,-49.48,33.25
295,55.14,0.7,0.3,-150.86,54.96
296,37.2,0.7,0.3,-79.9,37.53
297,23.31,0.7,0.3,0,6.72
298,46.42,0.7,0.3,-109.27,45.88
299,40.76,0.7,0.3,-60.87,40.12
300,33.96,0.7,0.3,-58.67,34.63
301,35.66,0.7,0.3,-70.42,36.28
302,32.67,0.7,0.3,-51.31,33.53
303,35.06,0.7,0.3,-65.37,35.58
304,45.14,0.7,0.3,-100.54,44.92
305,34.74,0.7,0.3,-63.12,35.27
306,31.0,0.7,0.3,-42.92,32.21
307,37.07,0.7,0.3,-79.19,37.44
308,34.59,0.7,0.3,-64.27,35.43
309,29.36,0.7,0.3,0,6.77
310,24.19,0.7,0.3,0,6.76
311,48.01,0.7,0.3,-230.98,66.49
312,21.02,0.7,0.3,0,6.78
313,51.86,0.7,0.3,-161.54,60.99
314,32.7,0.7,0.3,-52.04,33.64
315,43.64,0.7,0.3,-82.85,42.88
316,35.81,0.7,0.3,-71.29,36.39
317,37.08,0.7,0.3,-78.5,37.35
318,26.96,0.7,0.3,0,6.74
319,31.56,0.7,0.3,-45.24,32.59
320,31.26,0.7,0.3,-43.86,32.37
321,47.96,0.7,0.3,-100.99,44.97
322,26.78,0.7,0.3,0,6.67
323,37.16,0.7,0.3,-78.24,37.31
324,40.89,0.7,0.3,-62.98,40.39
325,49.61,0.7,0.3,-215.86,65.35
326,41.27,0.7,0.3,-64.31,40.57
327,30.88,0.7,0.3,-41.82,32.04
328,41.72,0.7,0.3,-66.54,40.86
329,51.51,0.7,0.3,-175.9,62.19
330,23.71,0.7,0.3,0,6.75
331,24.58,0.7,0.3,0,6.75
332,60.37,0.7,0.3,-117.46,46.75
333,40.97,0.7,0.3,-62.92,40.39
334,42.29,0.7,0.3,-72.14,41.57
335,40.25,0.7,0.3,-99.03,39.89
336,47.71,0.7,0.3,-100.0,44.86
337,43.78,0.7,0.3,-87.0,43.37
338,55.21,0.7,0.3,-166.52,56.36
339,28.87,0.7,0.3,0,6.67
340,31.39,0.7,0.3,-44.08,32.4
341,33.58,0.7,0.3,-57.05,34.39
342,35.7,0.7,0.3,-68.99,36.08
343,40.9,0.7,0.3,-63.84,40.51
344,41.93,0.7,0.3,-70.6,41.38
345,33.13,0.7,0.3,-55.38,34.15
346,38.36,0.7,0.3,-85.0,38.18
347,40.95,0.7,0.3,-62.71,40.36
348,38.75,0.7,0.3,-88.43,38.6
349,44.46,0.7,0.3,-89.97,43.72
350,28.44,0.7,0.3,0,6.66
351,23.68,0.7,0.3,0,6.7
352,37.85,0.7,0.3,-84.44,38.11
353,51.56,0.7,0.3,-165.54,61.33
354,19.18,0.7,0.3,0,6.76
355,15.19,0.7,0.3,0,6.8
356,30.8,0.7,0.3,-41.99,32.06
357,27.12,0.7,0.3,0,6.8
358,6.82,0.7,0.3,0,6.76
359,47.5,0.7,0.3,-116.96,46.7
360,40.23,0.7,0.3,-99.12,39.9
361,45.28,0.7,0.3,-98.94,44.74
362,36.01,0.7,0.3,-71.62,36.44
363,34.1,0.7,0.3,-61.64,35.06
364,43.33,0.7,0.3,-81.21,42.68
365,50.54,0.7,0.3,-176.03,62.2
366,18.73,0.7,0.3,0,6.65
367,46.75,0.7,0.3,-114.56,46.44
368,26.84,0.7,0.3,0,6.76
369,50.36,0.7,0.3,-168.97,61.62
370,30.26,0.7,0.3,-37.41,31.3
371,40.67,0.7,0.3,-60.21,40.03
372,1,0.7,0.3,0,8.63
373,36.42,0.7,0.3,-75.43,36.94
374,41.61,0.7,0.3,-69.32,41.21
375,44.32,0.7,0.3,-88.11,43.5
376,49.88,0.7,0.3,-205.13,64.53
377,34.92,0.7,0.3,-65.48,35.6
378,54.73,0.7,0.3,-165.77,56.3
379,40.4,0.7,0.3,-60.19,40.03
380,10.03,0.7,0.3,0,6.79
381,32.1,0.7,0.3,-48.67,33.13
382,48.17,0.7,0.3,-115.37,46.53
383,44.16,0.7,0.3,-87.03,43.38
384,35.77,0.7,0.3,-70.34,36.26
385,42.71,0.7,0.3,-74.69,41.89
386,46.74,0.7,0.3,-111.99,46.17
387,58.98,0.7,0.3,-101.25,50.13
388,33.85,0.7,0.3,-58.82,34.65
389,23.58,0.7,0.3,0,6.68
390,22.74,0.7,0.3,0,6.79
391,35.76,0.7,0.3,-69.27,36.12
392,52.46,0.7,0.3,-154.0,60.35
393,40.85,0.7,0.3,-63.73,40.49
394,36.38,0.7,0.3,-73.08,36.63
395,37.88,0.7,0.3,-83.49,37.99
396,15.33,0.7,0.3,0,6.79
397,46.0,0.7,0.3,-106.55,45.58
398,33.23,0.7,0.3,-55.07,34.1
399,29.16,0.7,0.3,0,6.67
400,54.56,0.7,0.3,-164.57,56.19
401,34.36,0.7,0.3,-61.61,35.05
402,47.68,0.7,0.3,-125.15,47.55
403,36.83,0.7,0.3,-76.7,37.11
404,36.16,0.7,0.3,-73.83,36.73
405,2.91,0.7,0.3,0,6.58
406,36.49,0.7,0.3,-75.97,37.02
407,55.66,0.7,0.3,-155.49,55.38
408,20.72,0.7,0.3,0,6.79
409,44.13,0.7,0.3,-85.36,43.18
410,51.79,0.7,0.3,-172.57,61.91
411,38.24,0.7,0.3,-85.88,38.29
412,35.26,0.7,0.3,-68.23,35.98
413,43.03,0.7,0.3,-78.89,42.4
414,45.65,0.7,0.3,-100.59,44.93
415,20.83,0.7,0.3,0,6.62
416,24.67,0.7,0.3,0,6.78
417,14.46,0.7,0.3,0,6.8
418,50.56,0.7,0.3,-184.29,62.87
419,24.56,0.7,0.3,0,6.72
420,34.65,0.7,0.3,-62.9,35.23
421,22.68,0.7,0.3,0,6.74
422,49.06,0.7,0.3,-211.87,65.05
423,22.07,0.7,0.3,0,6.74
424,50.82,0.7,0.3,-185.25,62.95
425,40.16,0.7,0.3,-97.66,39.72
426,22.67,0.7,0.3,0,6.72
427,23.35,0.7,0.3,0,6.65
428,35.09,0.7,0.3,-66.09,35.68
429,35.17,0.7,0.3,-65.78,35.64
430,31.81,0.7,0.3,-47.66,32.97
431,32.85,0.7,0.3,-53.4,33.85
432,54.21,0.7,0.3,-179.46,57.48
433,21.06,0.7,0.3,0,6.74
434,54.22,0.7,0.3,-180.53,57.57
435,53.13,0.7,0.3,-150.07,60.01
436,61.46,0.7,0.3,-111.34,46.1
437,31.62,0.7,0.3,-46.95,32.86
438,55.31,0.7,0.3,-195.23,58.8
439,37.87,0.7,0.3,-82.9,37.91
440,17.5,0.7,0.3,0,6.79
441,33.11,0.7,0.3,-55.36,34.14
442,36.12,0.7,0.3,-73.63,36.71
443,13.83,0.7,0.3,0,6.79
444,42.63,0.7,0.3,-73.55,41.75
445,27.89,0.7,0.3,0,6.6
446,39.79,0.7,0.3,-95.04,39.41
447,25.85,0.7,0.3,0,6.77
448,26.16,0.7,0.3,0,6.74
449,41.99,0.7,0.3,-70.22,41.33
450,10.28,0.7,0.3,0,6.79
451,52.9,0.7,0.3,-202.04,59.36
452,31.1,0.7,0.3,-42.79,32.19
453,35.57,0.7,0.3,-69.37,36.13
454,26.0,0.7,0.3,0,6.7
455,34.5,0.7,0.3,-63.71,35.35
456,44.4,0.7,0.3,-89.85,43.71
457,46.77,0.7,0.3,-110.06,45.96
458,46.13,0.7,0.3,-106.52,45.58
459,41.26,0.7,0.3,-64.45,40.59
460,42.93,0.7,0.3,-75.95,42.04
461,37.96,0.7,0.3,-83.85,38.03
462,54.79,0.7,0.3,-178.34,57.39
463,39.38,0.7,0.3,-92.36,39.09
464,31.04,0.7,0.3,-42.27,32.11
465,37.57,0.7,0.3,-81.17,37.69
466,22.33,0.7,0.3,0,6.8
467,34.03,0.7,0.3,-59.85,34.8
468,32.01,0.7,0.3,-48.39,33.08
469,31.96,0.7,0.3,-47.94,33.01
470,47.11,0.7,0.3,-111.12,46.08
471,18.41,0.7,0.3,0,6.56
472,31.04,0.7,0.3,-43.07,32.24
473,38.95,0.7,0.3,-90.22,38.82
474,38.82,0.7,0.3,-90.82,38.9
475,57.57,0.7,0.3,-115.57,51.6
476,27.13,0.7,0.3,0,6.6
477,25.9,0.7,0.3,0,6.76
478,24.47,0.7,0.3,0,6.67
479,59.77,0.7,0.3,-139.34,48.97
480,60.28,0.7,0.3,-120.91,47.11
481,44.65,0.7,0.3,-87.88,43.48
482,22.89,0.7,0.3,0,6.68
483,44.6,0.7,0.3,-88.85,43.59
484,45.12,0.7,0.3,-97.42,44.57
485,42.93,0.7,0.3,-77.18,42.19
486,39.22,0.7,0.3,-91.84,39.02
487,43.92,0.7,0.3,-82.73,42.87
488,53.47,0.7,0.3,-204.29,59.54
489,33.24,0.7,0.3,-54.61,34.03
490,30.94,0.7,0.3,-41.85,32.04
491,28.39,0.7,0.3,0,6.74
492,53.65,0.7,0.3,-193.65,58.67
493,44.67,0.7,0.3,-92.74,44.04
494,38.2,0.7,0.3,-85.22,38.2
495,52.62,0.7,0.3,-160.08,60.87
496,34.75,0.7,0.3,-63.28,35.29
497,43.5,0.7,0.3,-81.77,42.75
498,53.67,0.7,0.3,-174.39,57.05
499,50.88,0.7,0.3,-168.27,61.56
500,40.75,0.7,0.3,-61.37,40.18
501,39.27,0.7,0.3,-91.56,38.99
502,50.23,0.7,0.3,-182.3,62.71
503,28.96,0.7,0.3,0,6.78
504,38.05,0.7,0.3,-84.51,38.11
505,39.67,0.7,0.3,-94.56,39.35
506,39.31,0.7,0.3,-91.33,38.96
507,39.9,0.7,0.3,-95.26,39.44
508,17.5,0.7,0.3,0,6.64
509,37.06,0.7,0.3,-79.07,37.42
510,30.08,0.7,0.3,0,6.77
511,40.73,0.7,0.3,-60.67,40.09
512,26.34,0.7,0.3,0,6.66
513,68.85,0.7,0.3,-47.21,32.9
514,32.39,0.7,0.3,-49.76,33.3
515,39.8,0.7,0.3,-95.57,39.47
516,25.07,0.7,0.3,0,6.7
517,25.16,0.7,0.3,0,6.77
518,40.06,0.7,0.3,-98.43,39.81
519,25.28,0.7,0.3,0,6.79
520,34.19,0.7,0.3,-60.82,34.94
521,38.05,0.7,0.3,-85.14,38.19
522,51.43,0.7,0.3,-174.73,62.09
523,22.86,0.7,0.3,0,6.8
524,46.71,0.7,0.3,-112.2,46.19
525,30.61,0.7,0.3,-40.04,31.74
526,36.18,0.7,0.3,-71.7,36.45
527,41.16,0.7,0.3,-65.57,40.73
528,43.49,0.7,0.3,-80.04,42.54
529,33.19,0.7,0.3,-54.49,34.01
530,60.46,0.7,0.3,-130.57,48.1
531,45.75,0.7,0.3,-102.23,45.11
532,41.17,0.7,0.3,-63.4,40.45
533,51.21,0.7,0.3,-185.69,62.99
534,46.0,0.7,0.3,-103.1,45.2
535,43.9,0.7,0.3,-81.93,42.77
536,28.76,0.7,0.3,0,6.8
537,45.47,0.7,0.3,-96.52,44.47
538,51.33,0.7,0.3,-198.04,63.97
539,52.38,0.7,0.3,-204.05,59.52
540,47.02,0.7,0.3,-117.51,46.76
541,33.1,0.7,0.3,-54.17,33.97
542,17.09,0.7,0.3,0,6.69
543,45.64,0.7,0.3,-101.54,45.03
544,32.9,0.7,0.3,-53.85,33.92
545,31.19,0.7,0.3,-43.88,32.37
546,37.85,0.7,0.3,-83.35,37.97
547,27.63,0.7,0.3,0,6.77
548,54.42,0.7,0.3,-157.11,55.53
549,46.72,0.7,0.3,-114.87,46.48
550,36.11,0.7,0.3,-71.62,36.44
551,57.79,0.7,0.3,-114.96,51.54
552,18.84,0.7,0.3,0,6.78
553,37.56,0.7,0.3,-81.11,37.68
554,34.88,0.7,0.3,-64.34,35.44
555,62.48,0.7,0.3,-83.43,42.95
556,33.21,0.7,0.3,-54.67,34.04
557,54.79,0.7,0.3,-150.69,54.95
558,18.0,0.7,0.3,0,6.78
559,18.74,0.7,0.3,0,6.79
560,49.33,0.7,0.3,-210.57,64.95
561,49.06,0.7,0.3,-230.86,66.48
562,26.66,0.7,0.3,0,6.75
563,47.04,0.7,0.3,-117.94,46.8
564,31.9,0.7,0.3,-48.24,33.06
565,43.55,0.7,0.3,-83.37,42.94
566,20.16,0.7,0.3,0,6.8
567,54.74,0.7,0.3,-166.78,56.39
568,27.53,0.7,0.3,0,6.77
569,54.17,0.7,0.3,-190.37,58.4
570,30.29,0.7,0.3,-37.93,31.39
571,8.33,0.7,0.3,0,6.79
572,43.36,0.7,0.3,-81.35,42.7
573,43.28,0.7,0.3,-81.51,42.72
574,31.16,0.7,0.3,-42.93,32.22
575,51.59,0.7,0.3,-189.49,63.29
576,38.53,0.7,0.3,-88.38,38.6
577,20.45,0.7,0.3,0,6.7
578,18.17,0.7,0.3,0,6.54
579,21.34,0.7,0.3,0,6.77
580,40.22,0.7,0.3,-99.42,39.93
581,52.2,0.7,0.3,-186.12,63.02
582,36.68,0.7,0.3,-74.69,36.85
583,32.69,0.7,0.3,-51.68,33.59
584,37.84,0.7,0.3,-83.1,37.94
585,7.45,0.7,0.3,0,6.78
586,48.15,0.7,0.3,-228.91,66.34
587,30.05,0.7,0.3,0,6.72
588,33.09,0.7,0.3,-54.43,34.0
589,37.6,0.7,0.3,-83.23,37.95
590,20.5,0.7,0.3,0,6.78
591,43.15,0.7,0.3,-79.95,42.53
592,45.05,0.7,0.3,-97.49,44.58
593,34.2,0.7,0.3,-62.02,35.11
594,51.85,0.7,0.3,-161.71,61.0
595,32.94,0.7,0.3,-52.75,33.75
596,44.27,0.7,0.3,-88.96,43.6
597,42.7,0.7,0.3,-76.68,42.13
598,45.35,0.7,0.3,-96.02,44.41
599,39.16,0.7,0.3,-93.25,39.19
600,33.77,0.7,0.3,-59.62,34.77
601,24.56,0.7,0.3,0,6.78
602,41.74,0.7,0.3,-69.54,41.24
603,37.06,0.7,0.3,-78.07,37.29
604,18.59,0.7,0.3,0,6.76
605,46.23,0.7,0.3,-107.21,45.66
606,19.69,0.7,0.3,0,6.78
607,48.69,0.7,0.3,-223.78,65.95
608,37.12,0.7,0.3,-77.32,37.19
609,32.44,0.7,0.3,-51.06,33.5
610,39.07,0.7,0.3,-90.38,38.84
611,48.69,0.7,0.3,-214.75,65.27
612,18.86,0.7,0.3,0,6.77
613,46.49,0.7,0.3,-108.97,45.85
614,36.76,0.7,0.3,-77.51,37.22
615,40.8,0.7,0.3,-63.27,40.43
616,20.55,0.7,0.3,0,6.75
617,45.92,0.7,0.3,-104.78,45.39
618,21.89,0.7,0.3,0,6.78
619,32.76,0.7,0.3,-53.31,33.84
620,22.65,0.7,0.3,0,6.78
621,47.45,0.7,0.3,-99.3,44.78
622,22.87,0.7,0.3,0,6.78
