Episode,Kick_Speed,friction,Rewards,Stop_Distance
711,51.83,0.9,-161.58,55.93
712,29.83,0.9,-358.44,79.91
713,31.93,0.9,-324.64,77.81
714,24.69,0.9,-314.29,82.17
715,57.02,0.9,-95.9,44.4
716,43.74,0.9,-154.18,60.36
717,25.4,0.9,-332.68,78.32
718,16.93,0.9,-375.45,90.88
719,35.47,0.9,-159.42,60.81
720,36.39,0.9,-167.45,56.44
721,58.04,0.9,-54.86,34.07
722,28.5,0.9,-327.83,78.01
723,33.5,0.9,-224.17,65.98
724,25.12,0.9,-318.05,82.4
725,56.68,0.9,-62.38,35.16
726,39.12,0.9,-133.76,53.37
727,35.63,0.9,-183.6,62.82
