Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
1148,45.78,0.65,0.7,54.63,29.81,-1.46,10.89
1149,38.94,0.85,0.7,42.53,18.52,-99.75,44.83
1150,27.06,0.66,0.7,34.67,21.88,-231.48,71.56
1151,48.19,0.71,0.7,56.53,24.88,-66.88,3.45
1152,43.67,0.65,0.7,38.36,24.13,-17.4,21.95
1153,30.41,0.58,0.7,68.47,16.49,-192.76,58.6
1154,29.32,0.67,0.7,60.14,29.07,-199.21,64.06
1155,29.86,0.66,0.7,53.86,28.4,-174.61,62.08
1156,39.97,0.74,0.7,53.34,17.41,-72.76,41.65
1157,49.72,0.61,0.7,44.87,30.82,-1027.23,-5.27
1158,34.91,0.82,0.7,61.26,20.66,-146.88,54.6
1159,17.0,0.5,0.7,40.95,30.65,-418.28,88.26
1160,35.56,0.77,0.7,52.04,8.83,-132.4,48.28
1161,46.25,0.69,0.7,55.98,17.18,0,8.91
1162,15.29,0.83,0.7,41.84,18.82,-379.67,91.11
1163,43.8,0.76,0.7,45.18,17.76,-33.97,25.54
1164,60.29,0.55,0.7,17.88,23.51,-1067.82,-10.47
1165,35.09,0.72,0.7,35.67,16.9,-126.34,52.66
1166,31.35,0.64,0.7,38.45,16.88,-203.14,59.45
1167,52.62,0.66,0.7,34.84,16.36,-1038.07,-10.14
1168,54.49,0.84,0.7,34.8,11.82,-1035.21,-8.53
1169,56.87,0.65,0.7,45.14,20.69,-1055.09,-10.33
1170,36.77,0.73,0.7,61.08,25.81,-140.4,49.07
1171,67.98,0.4,0.7,56.22,20.97,-1090.1,-10.02
1172,35.85,0.89,0.7,45.34,17.71,-104.41,50.46
1173,35.15,0.91,0.7,55.48,21.48,-187.42,58.15
1174,50.79,0.61,0.7,54.05,19.15,-1040.26,-10.14
1175,39.01,0.69,0.7,43.43,4.92,-60.95,40.13
1176,32.07,0.77,0.7,50.42,24.61,-186.12,58.04
1177,33.54,0.69,0.7,36.57,24.23,-163.39,56.09
1178,69.79,0.69,0.7,50.9,24.28,-1089.92,-11.02
1179,28.53,0.53,0.7,26.48,14.22,-210.66,70.05
1180,27.8,0.54,0.7,63.74,23.72,-199.43,64.08
1181,15.97,0.59,0.7,52.48,22.5,-416.83,88.18
1182,44.19,0.71,0.7,45.02,20.88,-30.69,24.89
1183,44.63,0.51,0.7,59.17,22.91,0,8.78
1184,47.41,0.72,0.7,39.18,23.3,-42.39,4.16
1185,37.72,0.82,0.7,41.0,24.22,-128.48,47.89
1186,40.05,0.71,0.7,52.53,21.71,-59.59,34.76
1187,20.94,0.73,0.7,49.26,27.99,-309.9,81.89
1188,57.35,0.69,0.7,50.8,16.93,-1053.05,-10.05
1189,16.15,0.59,0.7,40.35,23.17,-433.49,89.1
1190,42.05,0.76,0.7,55.64,17.45,-30.16,30.03
1191,39.63,0.74,0.7,35.31,22.34,-40.92,31.89
1192,59.05,0.67,0.7,63.03,27.18,-1067.41,-10.65
1193,22.54,0.85,0.7,60.87,26.81,-321.08,82.59
1194,35.72,0.7,0.7,68.65,23.79,-130.87,48.13
1195,50.91,0.98,0.7,59.03,27.89,-5.55,12.88
1196,35.02,0.81,0.7,41.58,17.54,-132.42,53.25
1197,34.68,1.02,0.7,54.62,8.92,-124.87,52.52
1198,44.37,0.72,0.7,42.69,23.96,-17.08,16.79
1199,55.97,0.82,0.7,59.82,16.91,-1049.35,-10.22
1200,42.58,0.48,0.7,58.6,17.65,-13.82,15.82
1201,37.16,0.83,0.7,66.07,25.96,-106.16,50.64
1202,45.2,0.62,0.7,42.65,21.15,-7.11,13.51
1203,58.9,0.79,0.7,59.31,10.54,-1061.52,-10.4
1204,49.25,0.99,0.7,58.97,27.17,-38.55,31.49
1205,20.78,0.62,0.7,24.2,12.76,-287.47,80.48
1206,18.56,0.86,0.7,53.98,27.41,-360.49,84.96
1207,29.71,0.71,0.7,49.21,20.27,-192.41,63.53
1208,46.44,0.63,0.7,36.32,15.4,-0.67,10.43
1209,58.47,0.85,0.7,47.79,19.29,-1053.24,-10.07
1210,28.36,0.83,0.7,44.0,17.47,-229.55,66.39
1211,36.13,0.75,0.7,54.72,22.14,-117.54,51.8
1212,49.44,1.0,0.7,48.26,30.23,-16.13,21.64
1213,41.12,0.88,0.7,45.98,26.61,-75.64,42.01
1214,42.73,0.75,0.7,38.77,18.1,-34.21,25.58
1215,35.66,0.7,0.7,50.11,14.03,-128.94,47.93
1216,37.01,0.62,0.7,70.75,21.85,-84.79,43.11
1217,44.84,0.72,0.7,50.3,17.31,-15.9,21.58
1218,45.01,0.5,0.7,54.34,10.87,-2.18,11.29
1219,45.35,0.85,0.7,65.63,18.24,-26.13,23.94
1220,31.63,0.94,0.7,56.26,15.13,-167.46,61.49
1221,36.96,0.83,0.7,28.42,16.44,-93.94,44.18
1222,22.33,0.67,0.7,59.16,17.7,-337.95,78.65
1223,21.45,0.6,0.7,48.63,24.42,-309.2,81.85
1224,48.37,0.7,0.7,65.87,19.3,0,8.48
1225,31.5,0.44,0.7,46.83,12.42,-190.71,58.43
1226,39.81,0.85,0.7,43.36,13.24,-84.75,38.14
1227,56.33,0.74,0.7,68.44,10.72,-1046.69,-10.04
1228,52.54,0.67,0.7,46.63,20.02,-1039.06,-10.12
1229,27.23,0.84,0.7,24.37,9.36,-265.11,68.96
1230,40.43,0.53,0.7,47.36,22.59,-31.03,24.96
1231,34.18,0.66,0.7,53.17,12.07,-129.77,52.99
1232,30.98,0.6,0.7,65.29,18.7,-173.4,56.96
1233,24.75,0.87,0.7,41.28,14.67,-311.98,77.01
1234,47.21,0.55,0.7,56.98,18.24,-97.76,2.86
1235,35.74,0.86,0.7,36.83,11.65,-152.23,55.09
1236,29.65,0.93,0.7,51.8,25.06,-265.24,68.97
1237,38.13,0.74,0.7,45.5,20.38,-97.66,39.72
1238,42.43,0.62,0.7,40.17,17.8,-33.06,25.36
1239,50.72,0.7,0.7,43.92,25.57,-1027.52,-4.72
1240,36.7,0.43,0.7,55.82,20.51,-51.12,28.59
1241,49.17,0.52,0.7,31.84,21.16,-1028.74,-4.9
1242,27.6,0.45,0.7,71.57,13.28,-215.98,65.36
1243,29.86,0.55,0.7,53.52,12.2,-174.04,62.04
1244,30.59,0.54,0.7,55.97,11.32,-239.81,67.14
1245,36.61,0.85,0.7,35.4,18.06,-120.81,47.1
1246,37.73,0.67,0.7,43.32,13.07,-66.37,40.83
1247,46.02,0.63,0.7,42.66,19.01,-1.43,10.87
1248,11.46,0.67,0.7,43.04,13.97,-430.64,93.91
1249,50.44,0.61,0.7,37.61,18.0,-1027.65,-4.52
1250,32.82,0.55,0.7,39.24,14.6,-152.09,55.08
1251,34.72,0.59,0.7,46.02,18.07,-114.31,51.47
1252,21.95,0.59,0.7,57.17,23.85,-357.0,79.82
1253,31.4,0.58,0.7,50.18,20.81,-191.98,58.53
1254,20.11,0.82,0.7,75.09,23.57,-401.1,87.3
1255,45.27,0.45,0.7,43.47,17.97,-218.03,1.61
1256,47.77,0.83,0.7,48.67,19.59,-15.68,16.38
1257,28.38,0.57,0.7,53.03,18.51,-238.6,67.06
1258,47.64,0.7,0.7,50.06,20.51,0,6.99
1259,58.27,0.54,0.7,59.88,22.37,-1065.59,-10.49
1260,14.95,0.75,0.7,62.84,29.45,-372.43,90.71
1261,50.96,1.01,0.7,52.03,17.99,-23.32,23.33
1262,23.46,0.82,0.7,60.39,20.82,-305.27,76.58
1263,34.26,0.79,0.7,69.33,22.52,-187.89,58.19
1264,50.1,0.75,0.7,58.7,27.64,-1021.59,-0.97
1265,40.17,0.74,0.7,39.8,22.79,-38.13,31.42
1266,49.81,0.73,0.7,37.72,19.87,0,5.32
1267,34.35,0.65,0.7,45.99,16.24,-145.82,49.6
1268,23.26,0.68,0.7,47.3,25.74,-293.77,80.88
1269,24.26,0.81,0.7,34.66,21.89,-326.12,77.91
1270,41.27,0.82,0.7,66.13,23.87,-82.01,42.78
1271,31.24,0.7,0.7,36.92,21.19,-204.27,64.46
1272,80.07,0.91,0.7,48.34,20.08,-1108.3,-11.0
1273,9.13,0.78,0.7,65.51,12.9,-541.79,99.6
1274,28.26,0.93,0.7,61.26,17.11,-219.14,70.67
1275,41.48,0.92,0.7,34.35,14.53,-65.23,35.56
1276,44.58,0.7,0.7,69.38,20.32,-10.25,20.07
1277,60.36,0.67,0.7,43.25,14.06,-1065.44,-10.3
1278,26.74,0.89,0.7,46.81,16.76,-236.01,71.89
1279,30.27,0.72,0.7,64.9,24.82,-194.44,63.69
1280,33.4,0.53,0.7,42.68,24.34,-138.36,53.81
1281,41.08,0.52,0.7,34.62,22.01,-29.92,19.98
1282,39.43,0.7,0.7,54.48,19.15,-64.27,35.43
1283,38.19,0.67,0.7,38.71,13.83,-75.88,37.0
1284,51.73,0.73,0.7,44.96,16.68,-1029.76,-7.15
1285,40.0,0.72,0.7,58.55,17.58,-36.53,31.15
1286,54.82,0.53,0.7,45.49,22.17,-1055.43,-10.13
1287,52.89,0.64,0.7,37.16,12.62,-1032.69,-8.89
1288,15.63,1.03,0.7,37.2,21.65,-440.52,89.49
1289,34.02,0.54,0.7,51.48,14.55,-147.59,49.77
1290,23.72,0.74,0.7,40.61,24.04,-271.32,74.33
1291,38.32,0.63,0.7,34.3,16.07,-85.78,38.27
1292,33.77,0.91,0.7,50.44,31.45,-176.52,62.24
1293,36.64,0.44,0.7,52.37,18.13,-53.45,33.86
1294,59.0,0.61,0.7,59.27,23.11,-1067.01,-10.49
1295,39.92,0.63,0.7,48.93,12.17,-48.09,28.08
1296,24.34,0.66,0.7,58.87,23.41,-239.67,72.15
1297,24.84,0.7,0.7,49.5,15.77,-297.53,76.07
1298,36.0,0.69,0.7,37.35,12.43,-125.58,47.59
1299,49.91,0.71,0.7,55.87,28.57,-39.07,4.29
1300,43.6,0.79,0.7,38.68,16.45,-30.47,24.84
1301,41.39,0.86,0.7,58.5,21.16,-71.38,41.47
1302,31.82,0.8,0.7,33.06,12.76,-192.21,58.55
1303,32.32,0.77,0.7,42.12,18.57,-166.3,56.34
1304,43.8,0.62,0.7,69.43,20.91,-8.47,14.02
1305,45.63,0.69,0.7,59.61,24.88,-7.97,13.84
1306,45.13,0.71,0.7,45.54,18.38,-8.27,13.95
1307,47.52,0.84,0.7,62.0,21.54,-10.88,14.87
1308,15.69,0.58,0.7,34.45,8.73,-369.39,90.53
1309,48.63,0.72,0.7,51.4,10.91,-322.2,1.0
1310,36.99,0.73,0.7,43.32,19.7,-98.29,44.67
1311,44.58,0.49,0.7,64.73,13.32,0,8.51
1312,61.17,0.5,0.7,30.65,24.69,-1072.22,-10.09
1313,49.55,0.64,0.7,45.22,23.49,-1021.09,-0.39
1314,41.7,0.92,0.7,50.14,28.63,-81.65,37.75
1315,28.42,0.77,0.7,67.74,23.69,-227.11,71.25
1316,45.23,0.62,0.7,33.29,26.27,-0.16,10.1
1317,34.24,0.77,0.7,55.54,14.44,-101.89,45.07
1318,31.64,0.88,0.7,47.84,6.77,-197.4,58.98
1319,39.99,0.79,0.7,21.03,24.44,-59.69,34.78
1320,42.75,0.78,0.7,46.68,21.92,-48.47,28.15
1321,23.76,0.7,0.7,55.54,17.04,-257.95,73.42
1322,34.81,0.63,0.7,39.19,16.06,-123.39,47.37
1323,40.1,0.45,0.7,60.06,22.28,-13.22,15.64
1324,24.16,0.68,0.7,45.26,16.52,-306.44,76.65
1325,38.68,0.63,0.7,58.58,21.86,-51.02,33.49
1326,24.76,0.62,0.7,63.09,25.21,-256.32,73.31
1327,37.23,0.83,0.7,65.7,23.09,-118.05,46.81
1328,26.82,0.81,0.7,62.43,30.67,-243.79,72.44
1329,38.95,0.66,0.7,44.04,21.73,-79.45,37.47
1330,47.19,0.96,0.7,45.04,18.71,-27.75,24.28
1331,33.31,0.56,0.7,59.1,22.47,-132.06,48.25
1332,43.76,0.6,0.7,50.6,17.61,-20.39,17.68
1333,50.19,0.44,0.7,36.18,21.0,-1048.05,-10.05
1334,38.82,0.71,0.7,38.93,27.02,-71.77,36.46
1335,28.62,0.7,0.7,52.88,17.49,-207.52,64.71
1336,30.88,0.62,0.7,50.79,13.09,-185.94,58.03
1337,52.63,0.91,0.7,34.43,11.55,-1027.72,-4.63
1338,37.58,0.47,0.7,41.01,15.76,-50.24,33.37
1339,23.27,0.6,0.7,58.53,14.06,-325.39,77.86
1340,32.01,0.81,0.7,41.98,21.23,-198.05,59.03
1341,50.5,0.43,0.7,39.82,19.53,-1049.33,-10.05
1342,48.67,0.96,0.7,71.21,27.5,-41.34,26.91
1343,40.6,0.7,0.7,57.53,29.8,-57.52,29.62
1344,42.39,0.59,0.7,43.61,11.56,-26.12,23.94
1345,29.09,0.68,0.7,18.79,14.51,-214.32,65.24
1346,29.92,0.67,0.7,55.44,22.54,-176.68,62.25
1347,47.96,0.61,0.7,47.06,22.32,0,7.66
1348,41.82,0.9,0.7,58.95,21.61,-81.72,42.75
1349,73.34,0.84,0.7,59.22,24.11,-1097.02,-10.74
1350,36.99,0.77,0.7,60.78,18.87,-107.48,45.68
1351,37.26,0.74,0.7,28.87,19.53,-66.37,40.83
1352,49.89,0.81,0.7,52.71,18.67,-1021.12,-0.62
1353,59.37,0.76,0.7,51.42,25.07,-1064.34,-10.06
1354,37.48,0.74,0.7,51.81,17.7,-93.03,44.07
1355,2.87,0.73,0.7,60.97,16.26,-499.17,102.47
1356,30.55,0.63,0.7,40.02,27.21,-196.84,63.88
1357,32.92,0.74,0.7,59.07,20.11,-153.22,55.18
1358,32.84,0.62,0.7,67.79,21.59,-106.09,50.63
1359,48.49,0.62,0.7,37.52,21.38,-1031.02,-7.93
1360,42.01,0.63,0.7,35.82,27.38,-26.23,23.96
1361,26.92,0.62,0.7,60.75,24.85,-275.82,69.71
1362,43.39,0.77,0.7,52.54,20.7,-31.14,24.98
1363,34.37,0.73,0.7,72.74,16.82,-121.2,52.16
1364,11.83,0.68,0.7,64.17,31.45,-436.55,94.22
1365,19.61,0.74,0.7,49.56,20.34,-319.99,82.52
1366,51.34,0.87,0.7,45.58,19.56,-341.71,0.91
1367,39.69,0.72,0.7,36.61,21.65,-81.22,37.7
1368,38.68,0.75,0.7,60.62,18.4,-85.56,43.2
1369,37.5,0.73,0.7,52.9,20.59,-67.91,41.03
1370,32.79,0.72,0.7,42.54,25.44,-144.67,54.4
1371,9.53,0.89,0.7,67.59,13.69,-478.76,96.43
1372,31.93,0.66,0.7,64.51,15.88,-173.13,56.94
1373,33.39,0.56,0.7,58.9,25.71,-96.8,44.5
1374,52.93,0.9,0.7,50.52,24.76,-1027.6,-4.11
1375,56.15,0.64,0.7,69.22,16.1,-1054.22,-10.23
1376,30.96,0.91,0.7,48.6,20.58,-177.25,62.3
1377,37.98,0.92,0.7,56.94,24.05,-148.75,49.88
1378,40.85,0.52,0.7,50.67,24.46,-27.95,19.54
1379,40.37,0.6,0.7,35.27,14.72,-44.06,27.39
1380,30.2,0.54,0.7,65.62,21.31,-132.82,53.28
1381,31.98,0.59,0.7,41.91,18.32,-168.45,56.53
1382,23.28,0.85,0.7,40.77,22.5,-353.68,79.62
1383,20.08,0.9,0.7,57.56,25.4,-318.04,82.4
1384,41.96,1.01,0.7,37.72,15.1,-55.53,34.17
1385,49.25,0.66,0.7,44.89,21.92,-1032.7,-10.1
1386,30.03,0.66,0.7,53.77,26.55,-170.8,61.77
1387,41.5,0.65,0.7,33.1,15.54,-25.23,23.75
1388,28.99,0.67,0.7,47.9,25.25,-151.35,60.12
1389,38.86,0.88,0.7,48.02,21.61,-85.35,38.22
1390,54.68,0.68,0.7,49.04,15.36,-1047.6,-10.22
1391,37.12,0.73,0.7,59.09,31.85,-69.89,41.29
1392,26.34,0.84,0.7,48.44,21.32,-261.22,73.65
1393,22.87,0.83,0.7,35.38,18.3,-337.8,78.64
1394,30.7,0.57,0.7,37.75,22.37,-188.01,58.2
1395,51.62,0.95,0.7,56.34,20.23,-373.14,0.77
1396,32.76,0.4,0.7,39.78,14.49,-147.75,54.68
1397,34.31,0.88,0.7,43.98,22.87,-114.46,51.49
1398,32.21,0.72,0.7,79.87,21.61,-184.14,57.88
1399,16.83,0.66,0.7,58.96,24.28,-377.19,85.93
1400,50.79,0.63,0.7,49.62,16.07,-1039.52,-10.29
1401,44.61,0.47,0.7,57.58,18.11,0,5.47
1402,41.67,0.58,0.7,41.37,21.07,-28.09,19.57
1403,25.75,0.83,0.7,68.45,15.5,-301.77,76.35
1404,48.43,0.51,0.7,49.82,19.95,-1034.83,-10.05
1405,43.96,0.7,0.7,38.77,19.85,-15.47,16.32
1406,54.44,0.64,0.7,25.5,13.89,-1050.82,-10.04
1407,36.13,0.78,0.7,56.68,27.33,-147.42,49.75
1408,27.79,0.61,0.7,58.77,13.14,-217.08,65.45
1409,20.3,1.0,0.7,40.28,23.88,-326.62,82.92
1410,50.87,0.6,0.7,51.52,13.97,-1033.53,-9.08
1411,34.67,0.65,0.7,53.66,19.53,-119.72,46.99
1412,63.09,0.83,0.7,24.18,16.71,-1074.96,-10.79
1413,46.2,0.7,0.7,44.31,23.02,0,7.08
1414,45.07,0.81,0.7,41.34,17.13,-22.53,23.15
1415,31.51,0.8,0.7,66.03,17.26,-153.25,60.28
1416,31.74,0.81,0.7,60.22,17.46,-167.81,61.52
1417,28.15,0.75,0.7,50.1,20.13,-253.23,68.12
1418,38.3,0.57,0.7,49.53,15.06,-47.62,32.96
1419,32.99,0.77,0.7,39.07,23.25,-184.94,57.94
1420,57.28,0.85,0.7,39.98,21.22,-1051.25,-10.39
1421,20.81,0.78,0.7,50.16,29.26,-285.8,80.37
1422,35.44,0.65,0.7,54.68,19.51,-107.46,45.68
1423,33.67,0.63,0.7,36.05,19.02,-144.59,49.48
1424,42.75,0.69,0.7,49.25,16.89,-18.63,22.25
1425,61.58,0.7,0.7,48.2,16.51,-1070.03,-10.33
1426,35.57,0.82,0.7,36.68,5.63,-89.89,43.71
1427,23.32,0.69,0.7,41.07,22.08,-346.51,79.18
1428,56.24,0.78,0.7,43.11,14.44,-1048.86,-10.11
1429,42.82,0.54,0.7,64.02,9.39,-26.94,19.3
1430,28.2,0.75,0.7,46.03,20.64,-245.66,67.57
1431,36.89,0.87,0.7,49.59,23.86,-111.23,46.09
1432,31.61,0.84,0.7,55.61,25.78,-199.58,64.09
1433,38.01,0.99,0.7,45.35,22.84,-106.66,50.69
1434,29.84,0.68,0.7,43.8,18.96,-200.41,64.16
1435,43.1,0.53,0.7,51.8,21.45,0,8.25
1436,46.53,0.47,0.7,60.56,19.73,-1027.46,-4.23
1437,44.85,0.9,0.7,38.71,21.97,-39.34,26.55
1438,54.16,0.54,0.7,52.16,29.04,-1062.55,-10.57
1439,54.14,0.64,0.7,49.05,21.12,-1044.9,-10.03
1440,27.28,0.41,0.7,61.74,20.39,-149.42,54.83
1441,53.44,0.61,0.7,42.49,20.04,-1053.31,-10.32
1442,38.47,0.72,0.7,54.45,17.8,-64.9,40.65
1443,34.4,0.71,0.7,39.93,20.03,-123.46,47.37
1444,56.9,0.74,0.7,62.0,17.56,-1053.7,-10.01
1445,23.83,0.56,0.7,57.65,25.31,-279.4,69.96
1446,46.74,0.89,0.7,44.07,21.44,-13.66,21.0
1447,35.72,0.63,0.7,38.72,18.98,-126.85,47.72
1448,47.82,0.67,0.7,63.45,17.48,-1027.62,-5.21
1449,26.83,0.78,0.7,55.36,22.04,-235.38,71.84
1450,27.79,0.63,0.7,55.84,24.95,-241.8,67.29
1451,40.72,0.66,0.7,41.18,17.33,-59.21,29.88
1452,41.36,0.74,0.7,53.07,14.31,-34.77,25.69
1453,46.03,0.74,0.7,45.68,18.08,-14.23,15.95
1454,36.23,0.51,0.7,36.16,23.28,-61.04,34.97
1455,34.95,0.72,0.7,62.95,16.37,-137.0,48.74
1456,47.28,0.71,0.7,31.14,16.67,0,5.05
1457,28.23,0.42,0.7,62.94,16.32,-147.23,49.74
1458,38.76,0.46,0.7,52.2,32.0,-21.72,18.03
1459,37.6,0.71,0.7,39.33,15.25,-69.35,41.22
1460,29.81,0.27,0.7,57.23,20.32,-117.9,46.8
1461,26.62,0.84,0.7,54.74,23.29,-275.39,69.68
1462,28.14,1.01,0.7,63.36,15.63,-258.91,68.52
1463,42.21,0.76,0.7,62.25,20.57,-48.74,28.19
1464,22.31,0.77,0.7,49.45,17.54,-338.67,78.69
1465,35.11,0.71,0.7,53.52,11.65,-112.79,46.26
1466,41.86,0.54,0.7,49.31,25.69,0,9.68
1467,39.58,0.83,0.7,41.45,17.84,-85.7,38.26
1468,50.95,0.77,0.7,44.38,16.04,-1031.13,-7.96
1469,29.54,0.5,0.7,21.73,23.71,-233.01,66.64
1470,34.58,0.99,0.7,64.78,30.38,-167.07,61.46
1471,38.54,0.67,0.7,73.43,18.9,-55.13,29.24
1472,33.76,0.57,0.7,50.93,22.47,-93.91,44.17
1473,35.89,0.6,0.7,19.15,18.29,-121.51,47.17
1474,43.3,0.72,0.7,46.05,12.67,-25.31,18.92
1475,50.8,0.75,0.7,69.11,19.24,-47.73,3.98
1476,46.12,1.02,0.7,57.09,23.49,-45.7,27.67
1477,17.26,0.63,0.7,43.51,18.97,-425.48,88.66
1478,45.73,0.92,0.7,59.55,19.03,-21.87,23.0
1479,44.28,0.67,0.7,68.14,20.97,-9.02,14.23
1480,27.32,0.64,0.7,52.05,20.97,-247.56,67.71
1481,25.4,0.69,0.7,75.56,7.81,-273.45,74.48
1482,35.62,0.77,0.7,71.95,25.96,-147.76,54.68
1483,26.63,0.56,0.7,56.05,19.17,-212.6,65.1
1484,60.66,0.6,0.7,42.97,31.81,-1073.57,-10.31
1485,25.02,0.66,0.7,56.68,20.37,-237.0,71.96
1486,39.06,1.09,0.7,66.73,20.5,-108.84,50.92
1487,31.67,0.51,0.7,51.18,20.76,-129.96,48.04
1488,25.37,0.74,0.7,60.64,21.67,-256.56,73.33
1489,6.97,0.93,0.7,52.16,18.17,-538.49,99.44
1490,40.64,0.67,0.7,61.38,16.06,-34.5,25.64
1491,21.59,0.79,0.7,54.06,14.15,-329.0,83.07
1492,18.12,0.67,0.7,54.99,22.74,-392.15,86.79
1493,35.77,0.78,0.7,57.53,22.36,-145.79,49.6
1494,18.28,0.73,0.7,48.63,15.37,-364.94,85.22
1495,12.24,0.75,0.7,37.97,18.77,-467.3,95.84
1496,43.8,0.88,0.7,39.69,26.3,-43.55,27.3
1497,22.06,0.69,0.7,38.79,16.81,-322.13,77.65
1498,46.57,0.76,0.7,60.24,19.26,-0.92,10.58
1499,50.94,0.7,0.7,45.15,15.01,-1036.43,-10.15
1500,26.44,0.89,0.7,56.4,24.26,-227.95,71.31
1501,36.13,0.94,0.7,31.34,19.46,-109.58,45.91
1502,17.39,0.78,0.7,51.51,15.79,-344.89,84.03
1503,20.69,0.45,0.7,41.78,17.25,-320.9,82.57
1504,18.62,0.97,0.7,41.48,22.32,-345.58,84.07
1505,31.23,0.63,0.7,40.26,27.81,-173.21,56.94
1506,34.41,0.67,0.7,53.42,19.66,-106.9,50.72
1507,54.75,0.86,0.7,71.8,16.67,-1047.66,-10.04
1508,57.22,0.78,0.7,47.61,24.52,-1056.24,-10.5
1509,39.07,0.31,0.7,36.59,22.91,0,7.86
1510,27.23,0.75,0.7,61.08,24.09,-223.47,65.93
1511,26.1,0.72,0.7,40.18,24.91,-234.31,66.74
1512,34.01,0.71,0.7,40.89,28.1,-127.58,52.78
1513,34.52,0.82,0.7,49.33,19.47,-126.51,52.68
1514,30.83,0.76,0.7,44.59,24.18,-180.54,57.57
1515,38.46,0.87,0.7,42.21,15.92,-99.23,39.91
1516,10.02,0.7,0.7,74.6,27.4,-450.56,94.96
1517,52.67,0.81,0.7,50.82,14.57,-1038.05,-10.15
1518,43.44,0.6,0.7,49.88,28.05,0,9.07
1519,48.73,0.83,0.7,56.99,24.29,-234.25,1.5
1520,41.26,0.5,0.7,47.67,19.83,-9.06,14.24
1521,39.09,0.49,0.7,70.21,15.5,-11.58,20.44
1522,55.2,0.69,0.7,39.77,23.15,-1051.76,-10.45
1523,53.98,0.55,0.7,40.63,18.58,-1055.19,-10.54
1524,15.38,0.85,0.7,43.7,19.08,-367.27,90.41
1525,45.01,0.66,0.7,45.41,15.76,-24.8,18.8
1526,23.43,0.81,0.7,33.85,19.9,-303.22,76.44
1527,38.73,0.34,0.7,53.86,15.22,-16.97,21.84
1528,36.55,0.78,0.7,57.45,27.33,-137.88,48.83
1529,54.2,0.8,0.7,56.42,20.57,-1041.82,-10.15
1530,58.49,0.63,0.7,69.81,18.55,-1065.22,-10.28
1531,23.06,0.8,0.7,62.42,23.14,-292.48,75.74
1532,45.45,0.78,0.7,30.86,14.93,-9.2,14.29
1533,43.86,0.74,0.7,65.99,17.04,-26.72,24.07
1534,51.43,0.8,0.7,45.48,25.29,-1028.37,-6.95
1535,39.33,0.99,0.7,48.5,15.26,-94.13,39.3
1536,39.29,0.68,0.7,50.42,13.98,-51.44,33.55
1537,44.67,0.61,0.7,51.48,18.66,-4.45,12.39
1538,37.62,0.62,0.7,42.78,20.43,-67.86,35.93
1539,52.67,0.67,0.7,29.53,16.83,-1048.2,-10.06
1540,49.21,0.73,0.7,55.19,19.53,-1022.16,-1.24
1541,35.92,0.76,0.7,47.15,13.81,-82.03,42.78
1542,29.73,0.87,0.7,42.35,11.79,-182.2,62.7
1543,48.04,0.76,0.7,29.29,13.85,-99.09,2.84
1544,34.77,0.38,0.7,57.35,14.87,-58.82,34.65
1545,54.49,0.93,0.7,38.9,17.12,-1038.95,-10.05
1546,45.73,0.81,0.7,42.35,23.87,-8.13,13.9
1547,38.65,0.79,0.7,25.42,23.42,-89.87,38.78
1548,44.07,0.62,0.7,43.48,22.39,0,6.67
1549,34.36,0.92,0.7,49.18,24.28,-171.7,56.81
1550,40.59,0.62,0.7,35.06,19.37,-10.58,20.16
1551,44.11,0.71,0.7,70.49,19.38,-20.04,17.59
1552,35.59,0.49,0.7,40.01,17.18,-77.03,37.15
1553,36.75,0.92,0.7,64.05,19.85,-120.09,47.03
1554,34.67,0.73,0.7,40.32,18.76,-101.75,50.18
1555,45.22,0.53,0.7,47.51,29.13,-218.51,1.61
1556,21.01,0.6,0.7,51.77,20.35,-292.36,80.79
1557,44.35,0.62,0.7,52.97,17.35,0,8.69
1558,46.76,0.64,0.7,45.75,22.04,-456.56,0.46
1559,29.65,0.85,0.7,53.98,18.33,-214.35,65.24
1560,63.28,0.57,0.7,58.35,22.13,-1080.02,-10.6
1561,7.58,0.83,0.7,51.37,21.14,-503.59,97.7
1562,44.21,0.69,0.7,71.15,24.49,-6.21,13.15
1563,23.19,0.79,0.7,59.07,15.33,-328.1,78.03
1564,31.94,0.78,0.7,57.55,18.63,-188.46,63.21
1565,34.09,0.74,0.7,39.61,18.77,-114.31,51.47
1566,24.11,0.84,0.7,57.82,32.68,-258.41,73.45
1567,29.96,0.76,0.7,47.86,15.0,-197.59,59.0
1568,58.63,0.64,0.7,69.6,18.47,-1070.73,-10.51
1569,36.61,0.59,0.7,34.35,24.91,-81.56,37.74
1570,34.68,0.67,0.7,47.24,26.97,-103.75,45.28
1571,38.55,0.66,0.7,42.48,16.33,-74.01,36.76
1572,51.91,0.84,0.7,56.64,16.31,-1029.55,-7.84
1573,47.08,0.8,0.7,42.03,22.59,0,8.16
1574,30.17,0.85,0.7,50.6,21.48,-161.83,61.02
1575,27.23,0.61,0.7,80.13,20.62,-183.76,62.83
1576,34.74,0.56,0.7,53.59,14.18,-91.91,43.94
1577,27.7,0.94,0.7,58.73,25.6,-239.2,72.11
1578,26.62,0.89,0.7,52.56,16.73,-252.29,68.05
1579,55.53,0.56,0.7,44.84,18.55,-1054.1,-10.38
1580,42.31,0.79,0.7,43.31,10.18,-22.33,23.11
