Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
598,58.97,0.76,0.26,-1013.95,-0.03
599,49.54,0.61,0.27,-85.29,3.07
600,27.53,0.78,0.14,-286.93,75.38
601,27.89,0.66,0.22,-210.48,64.94
602,49.87,0.62,0.14,-37.37,4.36
603,47.18,0.85,0.14,-48.69,33.13
604,30.7,0.68,0.17,-175.15,62.13
605,54.3,0.65,0.2,-88.42,3.02
606,34.52,0.81,0.25,-122.61,52.3
607,73.56,0.86,0.18,-1028.99,-0.17
608,57.63,0.68,0.11,-71.7,3.34
609,38.45,0.75,0.2,-70.99,41.42
610,36.45,0.61,0.12,-111.46,51.18
611,39.65,0.54,0.11,-62.93,40.39
612,36.79,0.66,0.14,-114.85,51.53
613,21.82,0.76,0.24,-334.73,78.45
614,44.05,0.74,0.17,-43.25,32.27
615,31.46,0.71,0.29,-103.31,50.35
616,27.07,0.74,0.15,-269.77,74.23
617,38.01,0.63,0.25,-60.52,40.07
618,46.97,0.83,0.16,-52.37,33.69
619,31.04,0.54,0.14,-179.97,62.52
620,47.39,0.61,0.25,-3.81,12.1
621,49.25,0.73,0.26,0,5.39
622,31.23,0.74,0.18,-171.19,61.8
623,19.74,0.68,0.15,-393.01,86.84
624,46.68,0.58,0.29,-89.3,3.0
625,34.82,0.6,0.13,-148.66,54.76
626,38.2,0.62,0.14,-63.48,40.46
627,45.55,0.6,0.11,-24.46,23.58
628,25.5,0.61,0.19,-226.85,71.23
629,26.1,0.94,0.23,-279.03,74.85
630,34.5,0.52,0.14,-139.0,48.94
631,26.07,0.62,0.21,-257.8,68.44
632,40.28,0.7,0.14,-117.08,46.71
633,36.21,0.8,0.17,-159.37,55.73
634,38.62,0.65,0.24,-93.25,44.1
635,47.23,0.63,0.24,-31.27,30.23
636,34.53,0.9,0.2,-170.86,61.77
637,25.81,0.62,0.29,-245.53,67.56
638,55.35,0.8,0.19,-18.21,22.15
639,38.69,0.72,0.12,-130.93,53.1
640,48.79,0.77,0.29,-28.04,19.56
641,17.27,0.72,0.21,-430.78,88.95
642,27.52,0.81,0.2,-234.45,71.78
643,50.3,0.75,0.13,-58.83,29.82
644,38.35,0.72,0.18,-132.17,48.26
645,30.99,0.71,0.13,-260.4,68.63
646,28.51,0.84,0.18,-227.07,71.25
647,42.8,0.66,0.11,-63.3,40.44
648,30.41,0.69,0.27,-158.8,55.68
649,34.33,0.79,0.14,-171.75,61.85
650,31.05,0.71,0.17,-202.18,64.3
651,37.97,0.59,0.3,-97.32,39.68
652,40.49,0.72,0.2,-91.47,38.98
653,54.06,0.74,0.26,-7.82,13.78
654,53.87,0.66,0.11,-47.31,27.95
655,28.41,0.7,0.23,-276.26,69.74
656,22.47,0.58,0.19,-298.47,76.13
657,46.7,0.84,0.11,-88.78,43.58
658,44.92,0.77,0.26,-62.59,35.19
659,34.07,0.7,0.24,-164.39,56.18
660,36.14,0.6,0.29,-148.25,49.83
661,65.16,0.84,0.17,-322.76,1.0
662,30.84,0.77,0.13,-220.92,70.8
663,48.23,0.71,0.1,-68.5,36.01
664,28.29,0.69,0.21,-269.26,69.25
665,26.1,0.74,0.28,-212.48,70.18
666,25.02,0.79,0.2,-344.96,79.08
667,35.47,0.73,0.16,-158.01,60.69
668,40.92,0.61,0.11,-132.89,48.33
669,50.48,0.88,0.14,-56.75,34.35
670,28.7,0.68,0.22,-255.51,68.28
671,32.36,0.92,0.3,-169.41,61.65
672,45.36,0.95,0.23,-75.13,36.9
673,54.86,0.6,0.15,-5.76,12.96
674,39.92,0.68,0.27,-107.7,45.71
675,47.77,0.85,0.16,-93.6,44.14
676,33.28,0.65,0.22,-158.06,60.69
677,23.0,0.76,0.15,-291.97,80.77
678,37.43,0.56,0.21,-142.65,49.29
679,37.4,0.55,0.27,-93.41,44.12
680,55.33,0.74,0.11,-33.82,25.51
681,37.55,0.69,0.22,-145.85,49.6
682,35.29,0.86,0.25,-171.28,56.78
683,39.43,0.78,0.23,-106.24,50.65
684,35.61,0.65,0.28,-125.28,52.56
685,56.55,0.87,0.1,-53.72,33.9
686,36.39,0.65,0.29,-160.27,55.81
687,24.0,0.67,0.17,-347.07,79.21
688,41.38,0.58,0.26,-95.75,39.5
689,50.91,0.69,0.19,-32.53,25.25
690,22.07,0.47,0.12,-342.29,78.92
691,32.85,0.83,0.26,-162.45,61.07
692,33.37,0.67,0.27,-114.18,51.46
693,45.7,0.86,0.18,-67.07,35.82
694,56.54,0.62,0.21,-37.04,4.37
695,45.52,0.83,0.14,-105.31,45.45
696,38.39,0.71,0.13,-156.22,55.45
697,50.1,0.64,0.19,-17.14,16.8
698,28.61,0.56,0.15,-215.53,65.33
699,32.65,0.7,0.21,-190.07,58.37
700,23.66,0.76,0.21,-321.88,77.64
701,20.97,0.59,0.1,-377.0,85.92
702,62.12,0.64,0.26,-1031.92,-0.13
703,48.47,0.77,0.22,-78.19,37.31
704,35.27,0.7,0.23,-184.96,62.93
705,41.69,0.72,0.14,-164.43,56.18
706,16.85,0.53,0.14,-445.23,89.74
707,57.69,0.85,0.21,-17.18,16.81
708,39.28,0.51,0.14,-139.27,48.96
709,59.09,0.69,0.26,-1018.78,-0.06
710,44.46,0.73,0.23,-92.45,44.01
711,27.63,0.56,0.26,-270.82,74.3
712,35.89,0.72,0.11,-217.65,65.49
713,51.18,0.68,0.2,-31.01,24.95
714,26.0,0.91,0.17,-286.01,80.39
715,51.66,0.62,0.21,-21.25,17.91
716,30.65,0.69,0.12,-220.46,70.77
717,36.9,0.83,0.22,-130.34,53.05
718,28.09,0.62,0.18,-262.91,68.81
719,36.76,0.75,0.29,-111.19,51.16
720,47.77,0.59,0.16,-34.46,30.79
721,28.77,0.67,0.29,-216.48,65.4
722,45.47,0.65,0.21,-71.01,41.43
723,49.37,0.68,0.27,-24.2,23.52
724,32.84,0.63,0.24,-192.99,63.57
725,49.81,0.89,0.12,-123.94,47.42
726,42.72,0.75,0.25,-81.15,42.68
727,41.96,0.87,0.25,-116.68,51.71
728,54.68,0.7,0.19,-27.19,19.36
729,59.85,0.84,0.27,0,7.99
730,60.82,0.84,0.15,-4.04,12.21
731,21.15,0.74,0.29,-331.77,78.26
732,44.2,0.78,0.11,-121.82,47.2
733,53.66,0.72,0.18,0,5.52
734,26.29,0.67,0.24,-260.82,68.66
735,23.54,0.58,0.17,-298.58,76.14
736,35.94,0.88,0.21,-172.94,56.92
737,26.76,0.67,0.25,-228.53,66.31
738,39.19,0.59,0.15,-99.83,44.84
739,45.14,0.66,0.12,-65.29,40.7
740,39.23,0.66,0.21,-124.23,52.46
741,48.53,0.64,0.13,-49.39,33.24
742,31.97,0.62,0.19,-206.23,64.61
743,55.07,0.57,0.19,-0.42,10.27
744,32.91,0.54,0.13,-212.32,65.08
745,37.63,0.82,0.24,-197.19,63.9
746,38.29,0.77,0.18,-166.82,61.44
747,45.08,0.95,0.22,-134.47,53.44
748,42.35,0.77,0.13,-203.32,59.46
749,44.12,0.73,0.17,-100.88,50.09
750,22.83,0.74,0.29,-336.8,83.54
751,44.93,0.67,0.22,-93.63,44.14
752,27.02,0.67,0.28,-286.86,75.37
753,47.39,0.68,0.27,-31.44,30.26
754,30.14,0.9,0.21,-217.76,70.57
755,44.63,0.74,0.22,-45.86,32.69
756,25.54,0.61,0.22,-230.87,71.52
757,41.57,0.72,0.14,-100.43,50.05
758,31.24,0.76,0.11,-287.8,75.43
759,36.12,0.83,0.21,-173.88,57.0
760,36.37,0.82,0.12,-190.28,63.36
761,54.58,0.59,0.25,0,6.07
762,25.87,0.83,0.21,-307.13,76.7
763,22.66,0.83,0.3,-311.34,76.97
764,41.07,0.66,0.16,-156.53,55.48
765,54.42,0.77,0.25,-14.03,21.1
766,31.49,0.68,0.12,-249.95,72.87
767,25.51,0.62,0.28,-314.88,77.19
768,25.83,0.72,0.25,-314.15,77.15
769,17.26,0.75,0.27,-398.63,87.16
770,34.44,0.62,0.27,-159.44,60.81
771,31.12,0.78,0.23,-248.65,72.78
772,26.11,0.78,0.16,-300.4,81.3
773,56.19,0.76,0.11,-46.23,32.75
774,30.61,0.69,0.17,-249.37,72.83
775,31.38,0.5,0.25,-152.86,60.25
776,20.59,0.68,0.15,-357.61,84.79
777,37.1,0.66,0.14,-186.03,58.04
778,44.54,0.7,0.27,-53.12,33.81
779,47.15,0.67,0.15,-82.31,37.84
780,34.33,0.74,0.26,-235.77,66.85
781,46.05,0.81,0.19,-146.27,49.64
782,50.73,0.59,0.19,-28.69,24.48
783,33.18,0.67,0.27,-177.74,62.34
784,51.97,0.69,0.11,-33.27,30.58
785,38.82,0.73,0.18,-128.47,47.89
786,37.84,0.69,0.19,-128.35,52.86
787,48.57,0.38,0.26,0,8.5
788,63.0,0.93,0.22,0,9.61
789,35.8,0.82,0.23,-229.49,66.38
790,32.59,0.89,0.13,-273.55,74.48
791,38.49,0.61,0.21,-120.01,47.02
792,52.89,0.59,0.26,-1.88,11.13
793,50.12,0.77,0.24,-58.07,29.7
794,41.47,0.69,0.21,-109.63,51.0
795,44.26,0.56,0.12,-136.57,48.7
796,28.51,0.6,0.29,-237.71,72.01
797,24.19,0.65,0.28,-307.51,81.75
798,47.08,0.75,0.22,-66.37,40.83
799,23.54,0.69,0.14,-301.89,81.39
800,56.03,0.77,0.29,-10.06,14.6
801,45.76,0.83,0.27,-93.8,39.26
802,25.93,0.63,0.18,-293.39,75.8
803,23.26,0.56,0.3,-260.6,73.6
804,39.32,0.79,0.14,-176.91,57.26
805,20.55,0.64,0.24,-283.15,80.2
806,30.72,0.85,0.26,-226.71,66.17
807,31.37,0.53,0.15,-158.87,60.76
808,26.04,0.79,0.19,-259.14,73.5
809,43.3,0.73,0.3,-91.14,43.85
810,62.71,0.66,0.21,-1023.73,-0.04
811,46.73,0.59,0.11,-87.87,43.48
812,40.41,0.61,0.29,-132.4,48.28
813,43.11,0.8,0.11,-208.27,59.86
814,38.0,0.58,0.24,-154.51,55.29
815,31.22,0.75,0.19,-244.76,72.51
816,29.36,0.66,0.18,-213.72,70.27
817,38.18,0.73,0.21,-169.96,61.7
818,33.9,0.76,0.14,-233.73,71.72
819,42.26,0.53,0.24,-84.37,43.06
820,24.52,0.68,0.15,-301.89,81.39
821,29.23,0.85,0.23,-228.19,71.33
822,23.49,0.83,0.29,-345.17,79.09
823,44.87,0.66,0.21,-73.82,41.78
824,46.49,0.73,0.12,-122.39,52.28
825,47.57,0.78,0.21,-89.13,43.62
826,37.33,0.93,0.29,-203.51,64.4
827,44.97,0.71,0.18,-112.62,51.3
828,24.16,0.89,0.24,-333.11,83.32
829,36.2,0.72,0.16,-211.92,65.05
830,37.26,0.76,0.26,-189.54,58.33
831,38.31,0.65,0.24,-109.37,50.97
832,34.64,0.75,0.29,-155.97,60.52
833,23.73,0.74,0.23,-289.53,80.61
834,43.01,0.84,0.22,-131.42,53.15
835,10.39,0.64,0.21,-477.27,96.35
836,31.76,0.6,0.18,-260.26,68.62
837,28.22,0.56,0.13,-345.97,79.14
838,17.32,0.65,0.11,-396.92,92.07
839,34.34,0.67,0.13,-203.96,64.44
840,49.58,0.68,0.27,-13.3,20.91
841,23.84,0.75,0.23,-299.75,76.22
842,34.06,0.59,0.12,-169.66,61.67
843,44.09,0.68,0.11,-98.46,44.69
844,39.16,0.7,0.21,-116.63,51.7
845,25.38,0.73,0.17,-311.53,82.0
846,37.74,0.65,0.28,-114.39,51.48
847,46.22,0.72,0.18,-80.24,37.57
848,30.89,0.82,0.21,-243.12,67.39
849,41.83,0.69,0.15,-99.67,44.82
850,34.81,0.74,0.28,-171.29,56.78
851,39.64,0.66,0.15,-120.31,52.07
852,59.13,0.6,0.16,-128.69,2.43
853,37.7,0.7,0.21,-103.95,50.41
854,40.53,0.7,0.16,-119.81,47.0
855,40.64,0.64,0.17,-105.34,45.45
856,38.34,0.74,0.21,-124.62,47.49
857,48.55,0.54,0.24,-12.71,20.75
858,28.34,0.7,0.2,-227.01,71.24
859,16.92,0.83,0.19,-405.97,92.57
860,41.61,0.71,0.24,-111.86,51.22
861,53.75,0.57,0.23,-2.71,11.56
862,20.58,0.78,0.19,-393.72,86.88
863,43.05,0.77,0.17,-120.53,52.09
864,35.31,0.85,0.18,-218.82,65.58
865,48.36,0.64,0.11,-76.12,42.06
866,41.66,0.5,0.21,-98.61,44.71
867,54.34,0.68,0.14,-47.75,28.02
868,29.8,0.68,0.22,-254.28,73.17
869,33.86,0.81,0.2,-238.7,67.06
870,16.23,0.57,0.18,-392.41,91.82
871,62.22,0.68,0.21,-1017.07,-0.02
872,39.7,0.78,0.26,-118.67,51.91
873,55.83,0.81,0.25,-14.97,16.17
874,38.09,0.45,0.23,-145.41,49.56
875,31.22,0.51,0.17,-276.17,69.74
876,39.13,0.83,0.13,-185.84,63.0
877,47.96,0.61,0.16,-47.53,32.95
878,37.23,0.67,0.14,-172.57,56.89
879,51.08,0.68,0.18,-40.9,26.83
880,30.14,0.62,0.27,-196.33,63.84
881,43.01,0.56,0.15,-60.03,40.0
882,38.17,0.71,0.15,-134.75,53.47
883,31.01,0.71,0.13,-271.74,69.43
884,23.72,0.84,0.11,-362.79,85.09
885,55.36,0.71,0.18,-12.56,15.43
886,33.51,0.79,0.24,-191.07,63.42
887,39.72,0.69,0.2,-155.92,55.42
888,40.47,0.6,0.23,-113.47,51.39
889,41.59,0.84,0.12,-208.24,59.86
890,52.85,0.76,0.16,-42.45,27.11
891,53.3,0.72,0.11,-60.36,34.87
892,56.05,0.81,0.18,-39.88,26.64
893,43.43,0.8,0.11,-177.12,57.28
894,49.41,0.77,0.23,-56.76,34.35
895,44.33,0.85,0.29,-109.61,51.0
896,29.82,0.75,0.26,-312.39,77.03
897,38.5,0.62,0.23,-181.95,57.69
898,33.18,0.68,0.24,-270.85,69.36
899,42.51,0.46,0.11,-103.12,45.21
900,38.12,0.96,0.16,-229.06,71.39
901,34.81,0.64,0.22,-173.22,61.97
902,46.64,0.79,0.11,-118.25,51.87
903,32.98,0.7,0.26,-223.39,65.92
904,28.94,0.59,0.24,-213.1,70.23
905,47.36,0.6,0.19,-71.07,36.36
906,44.13,0.59,0.19,-87.44,38.48
907,33.97,0.78,0.22,-151.04,60.09
908,32.14,0.8,0.2,-237.2,66.95
909,55.07,0.71,0.2,-17.42,21.96
910,45.03,0.75,0.11,-191.82,58.52
911,26.1,0.68,0.24,-289.54,80.61
912,42.8,0.7,0.13,-194.31,58.73
913,29.36,0.71,0.25,-295.76,75.96
914,60.34,0.6,0.28,-1028.25,-0.09
915,57.4,0.81,0.14,-47.51,32.95
916,51.96,0.85,0.1,-126.52,47.69
917,54.13,0.65,0.15,-37.31,26.17
918,46.05,0.7,0.13,-102.03,50.21
919,44.2,0.87,0.16,-205.18,59.61
920,33.46,0.74,0.3,-264.64,68.93
921,27.94,0.72,0.17,-353.46,79.6
922,57.96,0.69,0.28,-79.64,3.18
923,39.51,0.91,0.22,-182.49,62.73
924,50.8,0.79,0.17,-88.72,43.57
925,64.22,0.61,0.22,-1031.43,-0.26
926,31.49,0.53,0.22,-210.76,70.06
927,30.36,0.79,0.25,-283.25,75.13
928,42.63,0.69,0.16,-108.8,50.91
929,32.34,0.76,0.25,-251.57,72.98
930,45.83,0.51,0.21,-49.25,33.22
931,34.8,0.79,0.23,-269.86,69.3
932,43.3,0.67,0.19,-149.23,49.93
933,30.89,0.67,0.13,-301.64,76.34
934,31.3,0.7,0.2,-231.2,71.54
935,36.15,0.77,0.11,-210.25,70.02
936,35.96,0.67,0.17,-215.98,65.36
937,40.55,0.97,0.19,-192.68,58.59
938,63.68,0.81,0.3,-1017.31,-0.09
939,34.32,0.68,0.22,-154.15,60.36
940,15.78,0.8,0.13,-385.34,91.43
941,39.21,0.71,0.12,-165.57,56.28
942,41.51,0.8,0.22,-112.88,46.27
943,62.41,0.54,0.14,-1023.83,-0.18
944,43.28,0.74,0.18,-99.97,44.86
945,26.71,0.67,0.24,-304.86,76.55
946,38.09,0.6,0.1,-204.69,59.57
947,44.76,0.72,0.28,-73.54,41.74
948,35.47,0.91,0.16,-208.85,64.81
949,31.37,0.57,0.25,-186.18,58.05
950,28.65,0.6,0.22,-228.65,66.32
951,47.28,0.81,0.26,-41.34,26.91
952,38.17,0.82,0.1,-226.35,66.15
953,26.13,0.77,0.24,-349.51,79.36
954,34.92,0.8,0.27,-244.4,67.48
955,32.06,0.75,0.24,-229.32,71.41
956,24.57,0.58,0.19,-288.32,80.53
957,27.14,0.92,0.13,-306.38,81.67
958,37.11,0.64,0.29,-200.88,59.26
959,42.29,0.86,0.23,-164.55,56.19
960,34.69,0.76,0.24,-278.3,69.88
961,26.14,0.59,0.19,-356.79,79.81
962,16.27,0.87,0.15,-422.97,93.49
963,33.35,0.71,0.16,-270.81,74.3
964,53.68,0.75,0.17,-43.08,32.24
965,29.31,0.73,0.16,-280.12,80.01
966,30.02,0.7,0.18,-311.68,76.99
967,50.2,0.6,0.1,-94.33,39.33
968,39.88,0.75,0.18,-196.38,63.84
969,46.23,0.6,0.26,-68.93,36.07
970,60.31,0.77,0.29,0,5.93
971,28.45,0.73,0.14,-347.34,79.23
972,22.89,0.56,0.17,-345.73,79.13
973,49.61,0.69,0.28,-51.75,28.69
974,19.25,0.67,0.15,-371.76,90.67
975,37.19,0.73,0.24,-220.66,65.72
976,17.18,0.77,0.25,-380.67,91.17
977,32.49,0.61,0.23,-269.24,69.25
978,30.45,0.66,0.18,-268.38,74.13
979,63.57,0.49,0.25,-1049.04,-0.13
980,18.1,0.68,0.29,-357.08,84.75
981,49.49,0.59,0.14,-53.59,28.99
982,42.5,0.74,0.15,-126.39,47.67
983,36.53,0.7,0.12,-221.76,65.8
984,26.83,0.8,0.27,-262.25,73.72
985,25.99,0.72,0.21,-297.6,76.08
986,25.77,0.83,0.19,-336.98,78.59
987,37.4,0.73,0.13,-186.11,63.02
988,27.36,0.89,0.27,-248.79,72.79
989,42.1,0.88,0.19,-136.75,48.71
990,51.78,0.78,0.22,-32.03,30.37
991,48.13,0.66,0.18,-81.01,37.67
992,44.74,0.68,0.28,-82.83,37.9
993,35.32,0.86,0.28,-157.5,55.56
994,46.65,0.81,0.15,-83.53,42.96
995,35.72,0.85,0.26,-141.81,54.13
996,27.45,0.73,0.1,-340.69,78.82
997,62.4,0.55,0.16,-1021.33,-0.13
998,18.81,0.7,0.14,-433.02,89.07
999,48.61,0.74,0.18,-77.48,37.21
1000,50.35,0.71,0.25,-36.32,31.12
1001,27.51,0.7,0.14,-310.06,76.88
1002,54.56,0.74,0.13,-65.15,35.55
1003,30.95,0.63,0.14,-278.18,69.87
1004,40.28,0.74,0.23,-136.6,48.7
1005,29.6,0.57,0.3,-214.07,65.22
1006,41.49,0.81,0.29,-139.73,49.01
1007,45.27,0.79,0.28,-77.1,37.16
1008,35.89,0.66,0.28,-118.4,51.88
1009,33.19,0.73,0.2,-170.52,61.74
1010,43.67,0.65,0.25,-46.71,32.82
1011,39.08,0.67,0.24,-73.73,41.77
1012,36.95,0.81,0.11,-181.7,62.66
1013,38.09,0.68,0.18,-182.52,62.73
1014,38.62,0.62,0.12,-195.79,63.79
1015,61.52,0.6,0.17,-111.07,2.66
1016,24.44,0.86,0.26,-353.35,84.53
1017,37.3,0.67,0.2,-210.52,64.94
1018,44.32,0.65,0.1,-130.83,53.09
1019,49.15,0.85,0.2,-91.42,43.89
1020,42.29,0.76,0.16,-197.86,59.02
1021,45.8,0.8,0.13,-122.78,52.31
1022,20.91,0.67,0.11,-414.33,88.04
1023,48.98,0.5,0.22,-12.77,20.77
1024,44.77,0.76,0.22,-102.06,45.09
1025,25.1,0.77,0.16,-354.58,79.67
1026,31.81,0.59,0.15,-255.21,68.26
1027,44.03,0.66,0.21,-141.69,49.2
1028,57.21,0.48,0.25,-1023.85,-0.13
1029,51.35,0.8,0.18,-64.27,40.56
1030,21.82,0.52,0.19,-364.05,85.16
1031,28.45,0.57,0.17,-280.93,74.98
1032,31.04,0.79,0.23,-319.89,77.51
1033,38.41,0.6,0.14,-187.98,63.17
1034,19.02,0.87,0.2,-375.86,90.9
1035,29.29,0.7,0.25,-299.41,76.2
1036,35.61,0.66,0.14,-215.1,70.38
1037,34.03,0.65,0.25,-241.04,67.23
1038,29.4,0.66,0.24,-273.49,74.48
1039,43.35,0.74,0.16,-168.1,56.5
1040,18.59,0.69,0.11,-409.07,92.74
1041,41.09,0.68,0.26,-144.67,54.4
1042,44.23,0.7,0.19,-101.81,50.19
1043,21.11,0.53,0.3,-369.98,85.51
1044,40.25,0.75,0.16,-178.57,57.4
1045,51.67,0.63,0.25,-23.05,23.27
1046,30.79,0.62,0.3,-217.84,65.5
1047,41.77,0.66,0.28,-111.81,46.15
1048,41.27,0.66,0.23,-112.59,46.23
1049,32.4,0.79,0.15,-272.57,69.48
1050,36.23,0.67,0.13,-184.33,57.89
1051,14.86,0.61,0.16,-385.44,91.44
1052,51.96,0.66,0.24,-8.92,14.19
1053,34.65,0.74,0.11,-240.48,67.19
1054,53.65,0.53,0.25,0,7.79
1055,55.53,0.88,0.24,-25.01,23.7
1056,30.93,0.62,0.11,-269.99,74.24
1057,32.52,0.79,0.17,-293.1,75.78
1058,26.47,0.66,0.3,-359.83,79.99
1059,37.93,0.73,0.15,-192.26,63.51
1060,42.01,0.56,0.28,-89.99,43.72
1061,59.5,0.55,0.19,-1017.42,-0.04
1062,30.92,0.65,0.21,-262.5,68.78
1063,49.49,0.74,0.19,-67.18,35.83
1064,32.89,0.71,0.25,-184.05,62.85
1065,10.71,0.88,0.24,-421.51,93.42
1066,33.63,0.8,0.22,-191.5,63.45
1067,25.8,0.71,0.26,-254.43,73.18
1068,43.42,0.66,0.27,-99.18,39.9
1069,42.0,0.68,0.25,-92.36,44.0
1070,46.3,0.63,0.23,-65.4,35.58
1071,36.16,0.59,0.14,-157.92,60.68
1072,36.15,0.57,0.21,-199.3,59.13
1073,42.86,0.77,0.26,-107.93,45.73
1074,36.04,0.79,0.18,-195.31,58.81
1075,23.36,0.85,0.24,-287.91,75.44
1076,48.4,0.77,0.24,-27.73,24.28
1077,40.29,0.67,0.13,-107.67,50.8
1078,31.45,0.8,0.12,-225.12,71.11
1079,30.79,0.68,0.26,-195.56,63.78
1080,29.32,0.65,0.3,-205.98,59.68
1081,54.69,0.74,0.23,-13.05,20.84
1082,32.68,0.81,0.28,-203.49,64.4
1083,6.07,0.62,0.19,-510.79,98.06
1084,32.11,0.6,0.11,-240.4,67.19
1085,61.02,0.84,0.16,0,9.86
1086,41.54,0.71,0.25,-115.92,46.59
1087,45.53,0.67,0.21,-63.13,35.27
1088,35.26,0.9,0.29,-171.79,56.82
1089,44.41,0.41,0.15,-50.97,33.48
1090,27.17,0.94,0.27,-247.64,72.71
1091,38.68,0.71,0.22,-112.6,46.24
1092,37.08,0.69,0.28,-130.27,48.07
1093,43.56,0.77,0.29,-81.59,37.74
1094,51.32,0.59,0.12,-24.36,23.56
1095,45.93,0.73,0.15,-92.56,39.11
1096,36.76,0.61,0.1,-177.7,57.33
1097,35.28,0.67,0.2,-154.68,55.31
1098,29.97,0.6,0.21,-187.44,63.13
1099,38.36,0.65,0.13,-110.22,51.06
1100,23.17,0.7,0.28,-261.73,73.68
1101,33.18,0.68,0.2,-171.44,56.79
1102,35.56,0.74,0.26,-119.68,46.98
1103,40.08,0.76,0.22,-69.67,41.26
1104,26.56,0.63,0.27,-219.54,65.63
1105,51.28,0.61,0.26,-24.8,23.66
1106,27.27,0.74,0.25,-273.34,69.54
1107,43.3,0.84,0.2,-74.37,41.85
1108,48.67,0.76,0.24,-41.77,32.03
1109,33.78,0.8,0.23,-181.22,57.63
1110,28.18,0.65,0.16,-273.26,69.53
1111,23.54,0.82,0.17,-283.65,80.23
1112,48.08,0.82,0.12,-84.91,38.17
1113,66.29,0.5,0.22,-1053.26,-0.09
1114,45.18,0.64,0.18,-48.89,33.16
1115,36.21,0.72,0.21,-121.19,52.16
1116,37.33,0.65,0.27,-74.62,41.88
1117,49.23,0.71,0.13,-52.13,28.75
1118,49.01,0.63,0.16,-16.27,21.67
1119,44.37,0.71,0.22,-45.25,27.6
1120,24.87,0.78,0.1,-326.64,82.93
1121,18.61,0.75,0.15,-397.35,87.08
1122,22.64,0.78,0.15,-308.64,81.82
1123,28.05,0.58,0.3,-153.84,55.23
1124,41.82,0.59,0.12,-80.9,42.65
1125,56.34,0.82,0.29,-0.03,10.02
1126,30.43,0.71,0.29,-152.16,60.19
1127,24.28,0.67,0.16,-309.7,76.86
1128,44.59,0.68,0.1,-113.14,46.29
1129,47.58,0.86,0.24,-52.95,28.89
1130,34.93,0.6,0.23,-106.35,50.66
1131,40.09,0.69,0.15,-149.49,49.95
1132,28.57,0.7,0.12,-251.59,72.98
1133,23.37,0.74,0.26,-266.48,74.01
1134,41.43,0.86,0.22,-93.19,44.09
1135,37.54,0.59,0.17,-127.31,52.76
1136,34.44,0.79,0.11,-229.13,66.35
1137,55.08,0.77,0.29,-7.24,13.56
1138,43.41,1.05,0.27,-75.77,42.02
1139,44.19,0.48,0.26,-45.92,27.71
1140,41.02,0.75,0.3,-39.85,31.71
1141,35.9,0.71,0.21,-115.19,51.56
1142,30.6,0.82,0.17,-269.78,69.29
1143,31.84,0.87,0.18,-256.49,68.35
1144,35.05,0.59,0.15,-165.43,61.32
1145,52.24,0.8,0.27,-37.31,31.28
1146,34.9,0.5,0.28,-162.21,55.98
1147,31.05,0.84,0.18,-266.46,69.06
1148,46.05,0.54,0.26,-46.93,27.89
1149,35.04,0.65,0.21,-132.45,53.25
1150,37.44,0.55,0.18,-113.34,46.31
1151,48.99,0.82,0.28,-28.48,19.66
1152,41.66,0.73,0.2,-63.36,40.44
1153,52.82,0.61,0.28,0,8.73
1154,32.68,0.69,0.12,-257.8,68.44
1155,40.88,0.6,0.22,-93.06,39.17
1156,24.53,0.75,0.3,-231.09,71.54
1157,38.53,0.67,0.24,-143.16,49.34
1158,38.38,0.68,0.15,-138.02,48.84
1159,55.17,0.77,0.11,-14.47,21.22
1160,52.39,0.77,0.21,0,5.89
1161,26.63,0.6,0.28,-207.06,59.76
1162,30.07,0.74,0.2,-173.04,61.95
1163,57.53,0.72,0.17,-1011.34,-0.02
1164,24.38,1.01,0.22,-317.03,77.33
1165,30.85,0.68,0.23,-152.59,55.12
1166,32.92,0.55,0.15,-153.22,55.18
1167,33.89,0.74,0.29,-131.88,48.23
1168,40.01,0.73,0.19,-64.0,40.53
1169,32.69,0.74,0.2,-170.83,56.74
1170,29.8,0.69,0.21,-180.41,62.56
1171,28.42,0.6,0.18,-150.73,60.06
1172,47.75,0.6,0.26,0,5.29
1173,32.34,0.98,0.2,-208.78,59.9
1174,43.16,0.74,0.16,-72.48,36.55
1175,32.43,0.72,0.13,-164.04,61.2
1176,20.72,0.76,0.19,-314.41,82.17
1177,50.11,0.74,0.17,-5.61,12.9
1178,48.23,0.5,0.28,0,9.75
1179,44.79,0.73,0.18,-53.27,28.94
1180,47.78,0.63,0.22,-3.0,11.71
1181,33.37,0.67,0.18,-117.53,51.79
1182,30.35,0.75,0.18,-170.38,61.73
1183,12.96,0.71,0.27,-385.33,91.43
1184,10.7,0.71,0.22,-421.88,93.43
1185,52.99,0.8,0.21,0,5.73
1186,40.27,0.84,0.2,-76.57,42.12
1187,43.98,0.67,0.26,-18.25,17.11
1188,54.35,0.63,0.17,-1011.88,-0.08
1189,25.5,0.7,0.26,-257.88,68.45
1190,39.7,0.59,0.24,-43.36,27.27
1191,52.9,0.62,0.19,-209.46,1.67
1192,48.21,0.77,0.15,-37.98,26.3
1193,19.99,0.65,0.25,-353.23,79.59
1194,36.54,0.7,0.1,-178.02,57.36
1195,38.47,0.81,0.15,-137.41,48.78
1196,30.37,0.66,0.12,-241.72,67.28
