Episode,Kick_Speed,friction,Rewards,Stop_Distance
384,27.48,0.7,-336.24,78.54
385,30.67,0.7,-230.64,71.5
386,19.42,0.7,-397.84,87.11
387,50.03,0.7,-20.86,22.77
388,46.9,0.7,-42.51,27.12
389,35.44,0.7,-188.03,63.18
390,35.75,0.7,-176.34,57.21
391,59.17,0.7,-1036.7,-7.74
392,48.91,0.7,-24.9,23.68
393,18.47,0.7,-440.52,89.49
394,19.8,0.7,-409.21,87.75
395,31.96,0.7,-205.29,64.54
396,37.61,0.7,-152.12,55.08
397,26.17,0.7,-353.67,79.61
398,38.37,0.7,-121.86,47.21
399,57.97,0.7,-1033.39,-6.16
400,33.32,0.7,-150.12,60.01
401,49.33,0.7,-12.04,20.57
402,30.19,0.7,-267.42,74.07
403,48.21,0.7,-20.47,22.68
404,39.68,0.7,-100.65,50.07
405,34.25,0.7,-169.45,61.66
406,43.4,0.7,-64.18,40.55
407,22.11,0.7,-402.53,87.38
408,51.96,0.7,-12.26,15.33
409,43.99,0.7,-96.48,39.58
410,53.69,0.7,-2.61,11.51
411,35.06,0.7,-201.1,64.21
412,47.82,0.7,-47.72,28.02
413,15.73,0.7,-436.94,89.29
414,22.84,0.7,-350.83,84.38
415,33.47,0.7,-218.33,65.54
416,32.19,0.7,-197.6,63.94
417,55.96,0.7,-1035.84,-7.91
418,26.97,0.7,-347.96,79.27
419,25.61,0.7,-334.15,78.41
420,31.62,0.7,-224.35,66.0
421,51.45,0.7,-15.9,16.45
422,49.21,0.7,-33.63,25.47
423,42.21,0.7,-81.29,42.69
424,29.52,0.7,-225.14,71.11
425,30.69,0.7,-222.94,70.95
426,36.25,0.7,-128.32,52.85
427,17.7,0.7,-442.05,89.57
428,20.81,0.7,-371.29,85.59
429,57.78,0.7,-1025.93,-1.68
430,40.11,0.7,-145.14,49.53
431,34.33,0.7,-209.94,59.99
432,21.36,0.7,-327.25,82.96
433,45.97,0.7,-31.27,30.23
434,30.64,0.7,-272.02,69.45
435,33.63,0.7,-195.34,63.76
436,37.08,0.7,-164.59,56.19
437,52.29,0.7,-12.89,15.53
438,36.93,0.7,-184.93,57.94
439,28.02,0.7,-277.91,69.86
440,42.58,0.7,-84.8,43.11
441,39.92,0.7,-132.98,53.3
442,60.71,0.7,-1049.17,-10.02
443,26.36,0.7,-264.03,73.84
444,31.4,0.7,-224.53,71.06
445,34.83,0.7,-193.48,58.66
446,29.37,0.7,-252.01,73.01
447,55.85,0.7,-1025.4,-1.18
448,23.24,0.7,-297.93,81.14
449,4.55,0.7,-539.42,99.48
450,27.88,0.7,-323.88,77.77
451,5.45,0.7,-507.11,97.87
452,30.08,0.7,-234.1,71.75
453,61.22,0.7,-1050.56,-10.18
454,20.26,0.7,-367.61,85.37
455,45.54,0.7,-30.99,30.18
456,35.62,0.7,-183.09,57.79
457,54.23,0.7,0,9.0
458,22.63,0.7,-378.77,86.02
459,31.94,0.7,-262.0,68.74
460,18.05,0.7,-435.58,89.22
461,48.46,0.7,-31.72,30.31
462,54.74,0.7,-164.23,2.05
463,37.16,0.7,-103.51,50.37
464,30.78,0.7,-259.46,68.56
465,3.61,0.7,-510.31,98.04
466,49.08,0.7,-15.06,16.2
467,40.18,0.7,-107.99,50.83
468,30.44,0.7,-230.23,66.44
469,48.02,0.7,-38.53,26.4
470,24.38,0.7,-347.27,79.22
471,47.38,0.7,-53.38,28.96
472,47.88,0.7,-53.56,28.98
473,33.51,0.7,-209.32,64.85
474,33.95,0.7,-192.55,63.54
475,51.34,0.7,-10.92,14.89
476,33.13,0.7,-203.28,64.38
477,35.02,0.7,-201.2,59.29
478,58.42,0.7,-1036.95,-8.84
479,31.65,0.7,-260.14,68.61
480,20.61,0.7,-366.82,85.33
481,52.64,0.7,-10.4,14.71
482,44.03,0.7,-67.89,35.93
483,38.47,0.7,-135.74,53.56
484,14.07,0.7,-415.59,93.09
485,56.53,0.7,-1030.69,-4.0
486,51.66,0.7,-2.39,11.4
487,28.76,0.7,-231.78,71.59
488,37.75,0.7,-158.15,55.62
489,41.29,0.7,-75.29,41.96
490,32.07,0.7,-247.79,67.72
491,22.52,0.7,-335.09,83.44
492,51.57,0.7,-2.03,11.21
493,42.29,0.7,-84.91,43.13
494,23.02,0.7,-340.96,83.79
495,60.97,0.7,-1050.67,-10.31
496,41.07,0.7,-137.9,48.83
497,38.87,0.7,-145.97,54.52
498,57.51,0.7,-1042.92,-10.21
499,52.13,0.7,0,8.67
500,46.54,0.7,-30.84,30.15
501,33.16,0.7,-183.56,62.82
502,41.16,0.7,-128.95,47.93
503,43.57,0.7,-91.59,38.99
504,47.06,0.7,-53.1,28.91
505,60.53,0.7,-1045.62,-10.26
506,24.13,0.7,-305.47,81.62
507,29.43,0.7,-272.38,74.41
508,29.74,0.7,-218.97,70.66
509,29.97,0.7,-214.79,70.35
510,36.32,0.7,-108.67,50.9
511,38.43,0.7,-126.56,47.69
512,45.79,0.7,-62.1,35.12
513,34.61,0.7,-185.76,58.01
514,38.15,0.7,-135.44,53.53
515,37.01,0.7,-176.27,57.21
516,28.11,0.7,-262.79,73.75
517,40.71,0.7,-114.17,46.4
518,40.98,0.7,-107.93,45.73
519,30.56,0.7,-229.35,71.41
520,21.67,0.7,-327.81,83.0
521,37.76,0.7,-171.98,56.84
522,41.4,0.7,-81.07,42.67
523,26.31,0.7,-298.98,76.17
524,32.3,0.7,-266.41,69.05
525,33.19,0.7,-222.04,65.82
526,53.58,0.7,-0.93,10.59
527,36.5,0.7,-154.19,60.36
528,35.95,0.7,-164.31,61.22
529,27.1,0.7,-325.37,77.86
530,74.56,0.7,-1090.39,-10.09
531,24.72,0.7,-315.98,82.27
532,29.99,0.7,-254.71,68.22
533,45.34,0.7,-71.94,36.48
534,41.08,0.7,-78.78,42.39
535,33.47,0.7,-171.16,61.8
536,50.44,0.7,-27.11,24.15
537,42.46,0.7,-77.18,42.19
538,19.69,0.7,-391.96,86.78
539,40.06,0.7,-103.02,50.32
540,39.49,0.7,-120.0,52.04
541,38.59,0.7,-119.67,52.01
542,49.28,0.7,-41.76,26.98
543,45.72,0.7,-32.52,30.45
544,29.88,0.7,-261.35,68.7
545,27.19,0.7,-296.49,76.01
546,39.84,0.7,-123.11,47.34
547,30.67,0.7,-262.94,68.81
548,32.43,0.7,-245.72,67.58
549,27.76,0.7,-259.66,73.54
550,31.35,0.7,-224.46,66.0
551,18.81,0.7,-407.59,87.66
552,41.47,0.7,-84.27,43.05
553,48.57,0.7,-12.51,20.7
554,30.48,0.7,-237.91,72.02
555,46.56,0.7,-51.89,28.71
556,65.42,0.7,-1069.62,-10.3
557,36.83,0.7,-173.05,56.93
558,47.88,0.7,-25.51,23.81
559,53.54,0.7,0,5.55
560,26.89,0.7,-323.7,77.75
561,34.9,0.7,-200.26,59.21
562,30.09,0.7,-233.87,71.73
563,34.7,0.7,-199.0,59.11
564,14.77,0.7,-398.75,92.17
565,38.0,0.7,-144.31,54.36
566,43.52,0.7,-39.74,31.69
567,42.72,0.7,-98.49,39.82
568,27.06,0.7,-319.49,77.49
569,28.32,0.7,-264.57,73.88
570,34.75,0.7,-201.36,64.23
571,33.18,0.7,-190.89,63.4
572,22.5,0.7,-351.62,84.43
573,32.18,0.7,-194.1,63.66
574,30.62,0.7,-272.26,69.46
575,30.88,0.7,-194.9,63.72
576,43.28,0.7,-89.69,43.69
577,16.6,0.7,-375.08,90.86
578,53.65,0.7,0,6.27
579,26.59,0.7,-313.69,77.12
580,43.75,0.7,-73.86,36.74
581,35.71,0.7,-166.59,61.42
