Episode,Kick_Speed,friction,Rewards,Stop_Distance
1834,38.89,0.7,-1030.56,-10.1
1835,45.38,0.7,-1050.78,-10.5
1838,48.85,0.7,-1058.59,-10.37
1839,40.27,0.7,-1032.54,-10.09
1840,45.01,0.7,-1047.05,-10.38
1842,45.22,0.7,-1049.52,-10.5
1843,47.35,0.7,-1058.88,-10.2
1845,51.63,0.7,-1066.41,-10.64
1846,43.06,0.7,-1044.39,-10.32
1848,53.29,0.7,-1069.95,-10.79
1849,45.52,0.7,-1052.27,-10.33
1851,49.46,0.7,-1061.21,-10.4
1852,45.18,0.7,-1052.2,-10.55
1853,54.82,0.7,-1072.66,-10.59
1855,73.45,0.7,-1115.14,-10.34
1858,43.9,0.7,-1049.33,-10.08
1860,40.48,0.7,-1036.1,-10.03
1861,45.34,0.7,-1045.89,-10.25
1864,45.22,0.7,-1052.38,-10.21
1865,47.38,0.7,-1059.55,-10.21
1867,42.51,0.7,-1047.01,-10.02
1869,42.12,0.7,-1039.54,-10.21
1870,36.48,0.7,-1022.13,-6.11
1877,76.25,0.7,-1121.51,-10.84
1878,43.15,0.7,-1047.37,-10.35
1879,38.0,0.7,-1030.04,-10.08
1880,34.66,0.7,-1014.1,-0.13
1882,40.26,0.7,-1035.86,-10.28
1884,49.64,0.7,-1063.36,-10.41
1888,52.74,0.7,-1071.32,-10.47
1891,47.33,0.7,-1057.43,-10.31
1892,59.74,0.7,-1087.31,-10.49
1893,43.74,0.7,-1045.97,-10.24
1894,55.56,0.7,-1075.17,-10.5
1895,38.69,0.7,-1034.27,-10.13
1896,39.82,0.7,-1036.12,-10.12
1897,35.21,0.7,-53.29,3.81
1898,44.83,0.7,-1047.54,-10.35
1899,37.73,0.7,-1018.78,-3.81
1900,37.93,0.7,-1022.0,-7.72
1904,40.32,0.7,-1038.29,-10.31
1905,38.9,0.7,-1030.23,-10.13
1906,33.68,0.7,-129.31,2.42
1907,51.74,0.7,-1069.54,-10.16
1909,54.66,0.7,-1073.81,-10.81
1912,40.41,0.7,-1035.71,-10.25
1914,41.75,0.7,-1040.54,-10.3
1915,39.41,0.7,-1033.74,-10.13
1916,35.34,0.7,-546.66,0.18
1919,45.39,0.7,-1053.43,-10.54
1921,51.22,0.7,-1066.62,-10.69
1923,37.59,0.7,-1031.5,-10.06
1924,38.91,0.7,-1034.79,-10.04
1928,57.18,0.7,-1083.67,-10.46
1932,61.63,0.7,-1089.89,-10.8
1933,44.72,0.7,-1050.77,-10.55
1934,37.89,0.7,-1032.02,-10.1
1935,37.99,0.7,-1029.27,-10.03
1940,72.63,0.7,-1113.95,-11.0
1941,41.73,0.7,-1044.29,-10.26
1942,40.92,0.7,-1040.76,-10.09
1944,38.8,0.7,-1032.77,-10.23
1945,34.48,0.7,-1015.34,-0.85
1946,34.84,0.7,-475.23,0.4
1947,42.69,0.7,-1045.47,-10.27
1950,56.62,0.7,-1080.63,-10.32
1951,48.78,0.7,-1060.21,-10.08
1954,40.37,0.7,-1035.23,-10.24
1957,51.69,0.7,-1070.29,-10.72
1958,48.53,0.7,-1060.84,-10.04
1960,42.21,0.7,-1044.96,-10.34
1961,38.62,0.7,-1036.41,-10.29
1962,39.11,0.7,-1038.54,-10.23
1963,52.14,0.7,-1072.48,-10.3
1965,37.99,0.7,-1033.16,-10.1
1967,38.29,0.7,-1029.75,-10.12
1968,51.21,0.7,-1069.27,-10.5
1970,56.89,0.7,-1080.37,-10.8
1972,36.74,0.7,-1021.93,-7.29
1976,39.57,0.7,-1036.61,-10.23
1977,38.18,0.7,-1031.39,-10.14
1979,39.13,0.7,-1037.03,-10.21
