Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
487,36.4,0.7,0.3,-125.61,42.59
488,43.77,0.7,0.3,-57.71,24.65
489,43.96,0.7,0.3,-59.95,24.99
490,28.02,0.7,0.3,-217.69,65.57
491,39.45,0.7,0.3,-80.75,32.64
492,42.16,0.7,0.3,-44.29,27.44
493,46.81,0.7,0.3,-32.41,20.23
494,46.58,0.7,0.3,-26.49,19.02
495,48.96,0.7,0.3,-19.84,12.54
496,37.87,0.7,0.3,-73.63,36.76
497,38.64,0.7,0.3,-70.74,36.39
498,36.36,0.7,0.3,-133.83,43.42
499,33.11,0.7,0.3,-164.28,51.17
500,37.75,0.7,0.3,-91.82,38.93
501,46.07,0.7,0.3,-30.65,19.88
502,39.78,0.7,0.3,-91.02,33.92
503,61.7,0.7,0.3,-2772.42,-10.35
504,37.26,0.7,0.3,-98.02,39.64
505,48.19,0.7,0.3,-23.55,13.49
506,33.64,0.7,0.3,-142.95,49.24
507,42.12,0.7,0.3,-54.1,24.07
508,43.02,0.7,0.3,-59.3,24.89
509,26.27,0.7,0.3,-214.93,65.36
510,37.04,0.7,0.3,-76.03,37.05
511,38.14,0.7,0.3,-88.13,38.5
512,41.81,0.7,0.3,-53.64,28.89
513,29.98,0.7,0.3,-189.03,58.26
514,18.57,0.7,0.3,-432.24,84.03
515,36.64,0.7,0.3,-106.73,40.6
516,39.22,0.7,0.3,-84.8,33.15
517,44.02,0.7,0.3,-35.47,20.82
518,34.33,0.7,0.3,-172.06,51.85
519,39.15,0.7,0.3,-73.67,36.76
520,46.79,0.7,0.3,-35.38,20.81
521,31.41,0.7,0.3,-161.08,55.95
522,30.71,0.7,0.3,-204.65,54.57
523,36.77,0.7,0.3,-114.35,41.42
524,41.21,0.7,0.3,-59.75,29.78
525,51.34,0.7,0.3,-1.35,5.83
526,45.12,0.7,0.3,-28.03,14.55
527,49.49,0.7,0.3,-17.28,11.84
528,35.99,0.7,0.3,-95.4,39.34
529,30.94,0.7,0.3,-163.1,56.12
530,36.89,0.7,0.3,-111.55,41.12
531,38.71,0.7,0.3,-74.81,36.9
532,43.78,0.7,0.3,-27.98,19.33
533,14.12,0.7,0.3,-431.74,88.96
534,42.08,0.7,0.3,-35.72,26.01
535,37.14,0.7,0.3,-73.95,36.8
536,32.39,0.7,0.3,-176.08,52.19
537,21.73,0.7,0.3,-342.23,78.87
538,32.86,0.7,0.3,-167.1,51.41
539,47.71,0.7,0.3,-6.02,-0.8
