Episode,Kick_Speed,friction,variance_friction,Rewards,Stop_Distance
568,41.51,0.7,0.3,-67.04,40.92
569,50.9,0.7,0.3,-179.59,62.49
570,34.78,0.7,0.3,-63.68,35.35
571,27.23,0.7,0.3,0,6.79
572,38.5,0.7,0.3,-88.25,38.58
573,34.64,0.7,0.3,-63.91,35.38
574,37.88,0.7,0.3,-85.0,38.18
575,41.86,0.7,0.3,-69.62,41.25
576,34.43,0.7,0.3,-62.02,35.11
577,46.15,0.7,0.3,-107.6,45.7
578,42.72,0.7,0.3,-74.79,41.9
579,53.29,0.7,0.3,-204.6,59.57
580,38.57,0.7,0.3,-87.57,38.5
581,26.64,0.7,0.3,0,6.57
582,43.53,0.7,0.3,-81.83,42.76
583,36.3,0.7,0.3,-74.47,36.82
584,31.47,0.7,0.3,-46.09,32.72
585,41.21,0.7,0.3,-63.89,40.51
586,45.83,0.7,0.3,-102.77,45.17
587,30.2,0.7,0.3,-36.87,31.21
588,33.02,0.7,0.3,-54.78,34.06
589,30.79,0.7,0.3,-41.56,31.99
590,56.79,0.7,0.3,-135.17,53.51
591,52.49,0.7,0.3,-161.73,61.01
592,43.23,0.7,0.3,-80.27,42.57
593,35.65,0.7,0.3,-69.39,36.14
594,44.37,0.7,0.3,-89.25,43.64
595,8.62,0.7,0.3,0,6.73
596,29.17,0.7,0.3,0,6.77
597,19.62,0.7,0.3,0,6.67
598,12.68,0.7,0.3,0,6.8
599,45.11,0.7,0.3,-97.27,44.55
600,36.1,0.7,0.3,-71.81,36.46
601,43.15,0.7,0.3,-77.7,42.26
602,45.84,0.7,0.3,-100.49,44.91
603,36.55,0.7,0.3,-74.92,36.88
604,35.98,0.7,0.3,-72.5,36.56
605,44.69,0.7,0.3,-91.04,43.84
606,52.1,0.7,0.3,-157.87,60.68
607,41.22,0.7,0.3,-64.63,40.61
608,40.63,0.7,0.3,-60.06,40.01
609,30.36,0.7,0.3,-38.33,31.46
610,33.73,0.7,0.3,-57.46,34.45
611,44.88,0.7,0.3,-91.38,43.88
612,20.86,0.7,0.3,0,6.79
613,36.73,0.7,0.3,-75.02,36.89
614,51.08,0.7,0.3,-173.83,62.02
615,41.04,0.7,0.3,-63.9,40.51
616,39.41,0.7,0.3,-92.03,39.05
617,30.61,0.7,0.3,-39.21,31.6
618,26.95,0.7,0.3,0,6.77
619,56.1,0.7,0.3,-150.45,54.93
620,36.12,0.7,0.3,-71.5,36.42
621,49.3,0.7,0.3,-223.8,65.95
622,27.14,0.7,0.3,0,6.79
